title,singers,album,download_link,directors,year,film,cast
I Love You Maa,"['Arjuna Harjai', 'Surabhi Dashputra']",Calapor,http://www.youtube.com/watch?v=6TZkuoZ4rQk,['Arjuna Harjai'],2013,Calapor,
Chai Chai,['Neeti Mohan'],Chai Chai,http://www.youtube.com/watch?v=CKX-RC81nGc,['Neeti Mohan'],2013,,
Har Ek Friend Kamina Hota Hai,['Sonu Nigam'],Chashme Baddoor,http://www.youtube.com/watch?v=PUF8xsRqKXI,['Sajid - Wajid'],2013,Chashme Baddoor,
Dhichkyaaon Doom Doom,"['Ali Zafar', 'Shreya Ghoshal']",Chashme Baddoor,http://www.youtube.com/watch?v=dXIo8ZMnCSI,['Sajid - Wajid'],2013,Chashme Baddoor,
Early Morning,['Sonu Nigam'],Chashme Baddoor,http://www.youtube.com/watch?v=PPWm2SsHlbw,['Sajid - Wajid'],2013,Chashme Baddoor,
Ishq Mohallah,"['Mika Singh', 'Wajid Khan']",Chashme Baddoor,https://www.youtube.com/watch?v=UT4WWTc3zfw,['Sajid - Wajid'],2013,Chashme Baddoor,
Andha Ghoda Race Mein Dauda,"['Wajid Khan', 'Ali Zafar', 'Neuman Pinto']",Chashme Baddoor,http://www.youtube.com/watch?v=_DwUIk5gSVk,['Sajid - Wajid'],2013,Chashme Baddoor,
Yeh Kaisi Uljhan Hai,"['Hariharan', 'Rini Dhar']",Chehra The Unknown Mask,https://www.youtube.com/watch?v=gP097lDsJsQ,['Deepak K. Bajaj'],2013,Chehra The Unknown Mask,
Hum Tum,['Shaan'],Chehra The Unknown Mask,https://www.youtube.com/watch?v=VFqbNNtxiFU,['Deepak K. Bajaj'],2013,Chehra The Unknown Mask,
Aaya Nahi Saiyan,['Kamal Khan'],Chehra The Unknown Mask,https://www.youtube.com/watch?v=H_J1d9zKs8k,['Deepak K. Bajaj'],2013,Chehra The Unknown Mask,
O Jaane Jaana Meri,['Ritu Pathak'],Chehra The Unknown Mask,https://www.youtube.com/watch?v=jZgu-P4cVrg,['Deepak K. Bajaj'],2013,Chehra The Unknown Mask,
One Two Three Four (Get On The Dance Floor),"['Vishal Dadlani', 'Hamsika Iyer']",Chennai Express,http://www.youtube.com/watch?v=W9mrvDWUR9g,['Vishal - Shekhar'],2013,Chennai Express,
Titli,"['Chinmayi', 'Gopi Sunder']",Chennai Express,http://www.youtube.com/watch?v=V8zXLMIjlcw,['Vishal - Shekhar'],2013,Chennai Express,
Tera Rastaa Chhodoon Naa,"['Anusha Mani', 'Amitabh Bhattacharya']",Chennai Express,http://www.youtube.com/watch?v=LrQarGrjC68,['Vishal - Shekhar'],2013,Chennai Express,
Kashmir Main Tu Kanyakumari,"['Sunidhi Chauhan', 'Arijit Singh', 'Neeti Mohan']",Chennai Express,http://www.youtube.com/watch?v=dodDteh-m3Q,['Vishal - Shekhar'],2013,Chennai Express,
Ready Steady Po,"['Vishal Dadlani', 'Brodha V', 'Enkore', 'Natalie Di Luccio', 'Smokey']",Chennai Express,https://www.youtube.com/watch?v=mdxAmk25KUY,['Vishal - Shekhar'],2013,Chennai Express,
Chennai Express,"['S.P. Balasubramaniam', 'Jonita Gandhi']",Chennai Express,http://www.youtube.com/watch?v=dzFrmipJ1V8,['Vishal - Shekhar'],2013,Chennai Express,
Titli (Dubstep Version),"['Gopi Sunder', 'Chinmayi']",Chennai Express,http://www.youtube.com/watch?v=vx-ilCUeOJo,['Vishal - Shekhar'],2013,Chennai Express,
Chennai Express (Mashup),"['Vishal Dadlani', 'Hamsika Iyer', 'Sricharan Kasturirangan', 'Gopi Sunder', 'Chinmayi', 'Amitabh Bhattacharya', 'Anusha Mani', 'Sunidhi Chauhan', 'Arijit Singh', 'Neeti Mohan', 'Smokey', 'Brodha V', 'Natalie Di Luccio', 'Enkore', 'S.P. Balasubramaniam', 'Jonita Gandhi']",Chennai Express,http://www.youtube.com/watch?v=ux6ySUmoEhI,['Vishal - Shekhar'],2013,Chennai Express,
Lungi Dance,['Yo Yo Honey Singh'],Chennai Express,http://www.youtube.com/watch?v=2kWLyInyjOE,['Yo Yo Honey Singh'],2013,Chennai Express,
Titli (Drum & Bass Remix),"['Chinmayi', 'Gopi Sunder']",Chennai Express,http://www.youtube.com/watch?v=wLwVgHJIjlo,['Vishal - Shekhar'],2013,Chennai Express,
Bali Bali Bali - I,['Shaan'],Chhota Bheem And The Throne Of Bali,https://www.youtube.com/watch?v=IFayUJj-jfI,['Sunil Kaushik'],2013,Chhota Bheem And The Throne Of Bali,
Gaali Dete Hoton Ko,['Labh Janjua'],Chor Chor Super Chor,http://www.youtube.com/watch?v=7QsybTnxVSk,['Mangesh Dhakde'],2013,Chor Chor Super Chor,
Naa Ishq Kariyo Jhalle,['Papon'],Chor Chor Super Chor,http://www.youtube.com/watch?v=KLXXAo1NgBw,['Mangesh Dhakde'],2013,Chor Chor Super Chor,
Jai Ram Ji Ki,['Ranadip Bhaskar'],Chor Chor Super Chor,http://www.youtube.com/watch?v=cd1wM5aJZ4s,['Mangesh Dhakde'],2013,Chor Chor Super Chor,
Pal Pal,['Arijit Singh'],Club 60,http://www.youtube.com/watch?v=mCU9Q3a_UiU,['Pranit Gedham'],2013,Club 60,
Rooh Mein,['Raju Singh'],Club 60,http://www.youtube.com/watch?v=94FrxUTthyE,['Pranit Gedham'],2013,Club 60,
Mera Saaya,['Nandini Srikar'],Club 60,http://www.youtube.com/watch?v=37IPwX795t4,['Pranit Gedham'],2013,Club 60,
Wah Wah,['Raghuvir Yadav'],Club 60,http://www.youtube.com/watch?v=ZssX2PzTyA0,['Pranit Gedham'],2013,Club 60,
Zariya,"['Ani Choying Drolma', 'Farah Siraj']",Coke Studio 3 - Episode 01,http://www.youtube.com/watch?v=wlaZSx6tqRo,"['A.R. Rahman', 'Traditional']",2013,,
Naan Yen,"['A.R. Rahman', 'Rayhanah']",Coke Studio 3 - Episode 01,http://www.youtube.com/watch?v=e2rGhnGuCy0,['A.R. Rahman'],2013,,
Aao Balma,"['Ustad Ghulam Mustafa Khan', 'Rabbani Mustafa', 'Hasan Mustafa', 'Faiz Mustafa', 'Murtuza Mustafa', 'Qadir Mustafa']",Coke Studio 3 - Episode 01,http://www.youtube.com/watch?v=_UZhioKe8vg,['A.R. Rahman'],2013,,
Ennile Maha Oliyo,"['Issrath Quadhri', 'Rayhanah']",Coke Studio 3 - Episode 01,http://www.youtube.com/watch?v=kYwYb3Pa9p4,['A.R. Rahman'],2013,,
Jagaao Mere Des Ko,"['A.R. Rahman', 'Blaaze', 'Suchi']",Coke Studio 3 - Episode 01,http://www.youtube.com/watch?v=7FKEy_RWwQk,['A.R. Rahman'],2013,,
Soz O Salaam,"['Ustad Ghulam Mustafa Khan', 'Rabbani Mustafa', 'Hasan Mustafa', 'Faiz Mustafa', 'Murtuza Mustafa', 'Qadir Mustafa']",Coke Studio 3 - Episode 01,http://www.youtube.com/watch?v=oaXbo_PZvV4,['A.R. Rahman'],2013,,
Dum Dum Andar,"['Sona Mohapatra', 'Samantha Edwards']",Coke Studio 3 - Episode 02,https://www.youtube.com/watch?v=3asE2iFm_gs,['Ram Sampath'],2013,,
Kattey,"['Bhanvari Devi', 'Hard Kaur']",Coke Studio 3 - Episode 02,https://www.youtube.com/watch?v=hfphuESsZVE,"['Traditional', 'Ram Sampath']",2013,,
Sundari Komola,"['Usri Banerjee', 'Aditi Singh Sharma']",Coke Studio 3 - Episode 02,https://www.youtube.com/watch?v=m3wAFGeuUNw,"['Traditional', 'Ram Sampath']",2013,,
Paiyada,['Aruna Sairam'],Coke Studio 3 - Episode 02,https://www.youtube.com/watch?v=fK6DXY9Kuqc,"['Traditional', 'Ram Sampath']",2013,,
Piya Se Naina,['Sona Mohapatra'],Coke Studio 3 - Episode 02,https://www.youtube.com/watch?v=bL7O25Ffrt8,['Ram Sampath'],2013,,
Aigiri Nandini,"['Aruna Sairam', 'Sona Mohapatra']",Coke Studio 3 - Episode 02,https://www.youtube.com/watch?v=vUjbIZnhAq4,"['Traditional', 'Ram Sampath']",2013,,
Pir Jalani,"['Clinton Cerejo', 'Mangey Manga Khan']",Coke Studio 3 - Episode 03,http://www.youtube.com/watch?v=2RlDMP5bdQk,"['Clinton Cerejo', 'Traditional']",2013,,
Aisi Baani,"['Vijay Prakash', 'Bianca Gomes', 'Sonu Kakkar']",Coke Studio 3 - Episode 03,http://www.youtube.com/watch?v=834hvSbqyZY,['Clinton Cerejo'],2013,,
Kalapi,['Kailash Kher'],Coke Studio 3 - Episode 03,http://www.youtube.com/watch?v=42yv68lHflo,['Clinton Cerejo'],2013,,
Pinjra,"['Jonita Gandhi', 'Sanam Puri']",Coke Studio 3 - Episode 03,http://www.youtube.com/watch?v=YzuFbqNfCOk,['Clinton Cerejo'],2013,,
Marghat,['Siddharth Basrur'],Coke Studio 3 - Episode 03,https://www.youtube.com/watch?v=6UPFOlR_-pI,['Clinton Cerejo'],2013,,
Baina,"['Vijay Prakash', 'Clinton Cerejo']",Coke Studio 3 - Episode 03,http://www.youtube.com/watch?v=O92FgzquyS8,['Clinton Cerejo'],2013,,
Bismillah,"['Kailash Kher', 'Munawar Masoom']",Coke Studio 3 - Episode 04,http://www.youtube.com/watch?v=w1sqYgnwEqI,['Salim - Sulaiman'],2013,,
Rudine Rangeeli,['Karsan Sagathia'],Coke Studio 3 - Episode 04,http://www.youtube.com/watch?v=qQGcoalQMjc,"['Traditional', 'Salim - Sulaiman']",2013,,
Namaste,"['Des Raj Lachkani', 'Shraddha Pandit']",Coke Studio 3 - Episode 04,http://www.youtube.com/watch?v=FQtgb8tF0oY,"['Traditional', 'Salim - Sulaiman']",2013,,
Kare Mann Bhajan,['Salim Merchant'],Coke Studio 3 - Episode 04,http://www.youtube.com/watch?v=FJ0PO7asAxM,"['Ustad Sultan Khan', 'Salim - Sulaiman']",2013,,
Sati,"['Vijay Prakash', 'Salim Merchant']",Coke Studio 3 - Episode 04,http://www.youtube.com/watch?v=c-uFWNiWuGQ,['Salim - Sulaiman'],2013,,
Chheene Re Mora Chain,"['Salim Merchant', 'Ustad Rashid Khan']",Coke Studio 3 - Episode 04,https://www.youtube.com/watch?v=dJ2qKHY2ud0,['Salim - Sulaiman'],2013,,
Baisara Beera,"['Papon', 'Kalpana Patowary']",Coke Studio 3 - Episode 05,http://www.youtube.com/watch?v=Tq-RRb9MqDs,"['Traditional', 'Papon']",2013,,
Khumaar,['Papon'],Coke Studio 3 - Episode 05,http://www.youtube.com/watch?v=5KT2D-L283k,['Papon'],2013,,
Tauba,['Benny Dayal'],Coke Studio 3 - Episode 05,http://www.youtube.com/watch?v=0Yz1YwiqEsI,['Papon'],2013,,
Benaam Khwaayishein,['Anweshaa'],Coke Studio 3 - Episode 05,http://www.youtube.com/watch?v=tbyA8DiAGx8,['Papon'],2013,,
Dinae Dinae,"['Papon', 'Harshdeep Kaur']",Coke Studio 3 - Episode 05,http://www.youtube.com/watch?v=gDOFDwgXrew,"['Traditional', 'Papon']",2013,,
Jhumoor,"['Dulal Manki', 'Simantha Shekhar']",Coke Studio 3 - Episode 05,http://www.youtube.com/watch?v=qVjn_hIfaEE,['Traditional'],2013,,
Rabba,"['Tochi Raina', 'Jaggi']",Coke Studio 3 - Episode 06,http://www.youtube.com/watch?v=xjQMFqiMjxk,['Amit Trivedi'],2013,,
Sheher,"['Tanvi Shah', 'Amit Trivedi']",Coke Studio 3 - Episode 06,http://www.youtube.com/watch?v=f8jPwVz4PmI,['Amit Trivedi'],2013,,
Khari Khari,"['Kavita Seth', 'Kutle Khan']",Coke Studio 3 - Episode 06,http://www.youtube.com/watch?v=y58eJwjQDtU,['Amit Trivedi'],2013,,
Naariyan,"['Karthik', 'Shalmali Kholgade']",Coke Studio 3 - Episode 06,http://www.youtube.com/watch?v=USyQSwZ_U48,['Amit Trivedi'],2013,,
Kyun Naa,"['Dhruv Sangari', 'Karthik', 'Chandana Bala', 'Amit Trivedi']",Coke Studio 3 - Episode 06,http://www.youtube.com/watch?v=JFF_Mss_uLc,['Amit Trivedi'],2013,,
Haal Ve Rabba,"['Hans Raj Hans', 'Shruti Pathak']",Coke Studio 3 - Episode 07,http://www.youtube.com/watch?v=_Ts-Se8p9ys,"['Traditional', 'Hitesh Sonik']",2013,,
Maajhi,['Sukhwinder Singh'],Coke Studio 3 - Episode 07,http://www.youtube.com/watch?v=7Q5hc25kmac,['Hitesh Sonik'],2013,,
Ramaiyya,['Sunidhi Chauhan'],Coke Studio 3 - Episode 07,http://www.youtube.com/watch?v=DxCryT6mR5o,['Hitesh Sonik'],2013,,
Moh,"['Sanjeev Abhyankar', ""Nikhil D'Souza""]",Coke Studio 3 - Episode 07,http://www.youtube.com/watch?v=e6cpDprXqWQ,"['Traditional', 'Hitesh Sonik']",2013,,
Ghar,['Piyush Mishra'],Coke Studio 3 - Episode 07,http://www.youtube.com/watch?v=bfk6AzvyX4k,['Hitesh Sonik'],2013,,
Chan Kitthaan,['Sukhwinder Singh'],Coke Studio 3 - Episode 07,http://www.youtube.com/watch?v=8FEh1ZoNmeo,['Hitesh Sonik'],2013,,
Qalandar,['Suhail Yusuf Khan'],Coke Studio 3 - Episode 08,http://www.youtube.com/watch?v=l5CgKyOMOUE,['Aditya Balani'],2013,,
Vyakul Jiyara,"['Vijay Prakash', 'Hamsika Iyer']",Coke Studio 3 - Episode 08,http://www.youtube.com/watch?v=MCEAEggQdxI,['Vijay Prakash'],2013,,
Pagal,['Winit Tikoo'],Coke Studio 3 - Episode 08,http://www.youtube.com/watch?v=Izn_0_zWAhM,['Winit Tikoo'],2013,,
Man Manam,['Sonam Kalra'],Coke Studio 3 - Episode 08,http://www.youtube.com/watch?v=AbTJa5TATmg,"['Sonam Kalra', 'Ahsaan Ali Khan']",2013,,
Naash,"['Anirban Chakraborty', 'Imran Khan - II']",Coke Studio 3 - Episode 08,http://www.youtube.com/watch?v=mqtM8yTEg4c,['Orange Street'],2013,,
Anth Bahaar,"['Aditya Bhasin', 'Kutle Khan', 'Bismila Khan', 'Nancy Aren Ao']",Coke Studio 3 - Episode 08,http://www.youtube.com/watch?v=7GZlGwD57Ko,"['Func', 'Aditya Bhasin']",2013,,
Lutt Jaawaan,['Dhruv Sangari'],Commando,http://www.youtube.com/watch?v=SiQfIDERyoA,['Mannan Shaah'],2013,Commando,
Saawan Bairi,['Rahat Fateh Ali Khan'],Commando,http://www.youtube.com/watch?v=bU3EzPas0Uo,['Mannan Shaah'],2013,Commando,
Mungda,['Sunidhi Chauhan'],Commando,http://www.youtube.com/watch?v=c2UHGeqOF7g,['Mannan Shaah'],2013,Commando,
Lena Dena,['Daler Mehndi'],Commando,http://www.youtube.com/watch?v=D_3tB85ba-k,['Mannan Shaah'],2013,Commando,
Duma Dum Mast Kalandar,['Mika Singh'],D-Day,http://www.youtube.com/watch?v=F2VGSsLUJz0,['Shankar - Ehsaan - Loy'],2013,D-Day,
Alvida,"['Shruti Haasan', ""Nikhil D'Souza"", 'Sukhwinder Singh', 'Loy Mendonsa']",D-Day,http://www.youtube.com/watch?v=UFqozHVmiDc,['Shankar - Ehsaan - Loy'],2013,D-Day,
Murshid Khele Hori,"['Munawar Masoom', 'Javed Ali', 'Shankar Mahadevan']",D-Day,http://www.youtube.com/watch?v=_flROaftHNs,['Shankar - Ehsaan - Loy'],2013,D-Day,
Ek Ghadi,['Rekha Bhardwaj'],D-Day,http://www.youtube.com/watch?v=pFTF5C1aVtI,['Shankar - Ehsaan - Loy'],2013,D-Day,
Dhuaan,"['Rahul Ram', 'Siddharth Mahadevan', 'Alyssa Mendonsa']",D-Day,http://www.youtube.com/watch?v=4NFlL12hxhg,['Shankar - Ehsaan - Loy'],2013,D-Day,
Ghum Huye (The Theme Of David),['Siddharth Basrur'],David,http://www.youtube.com/watch?v=aknF2DvEhEk,['Bramfatura'],2013,David,
Mast Kalandar,['Rekha Bhardwaj'],David,http://www.youtube.com/watch?v=N4ekOynCYqQ,['Mikey McCleary'],2013,David,
Tore Matware Naina,"['Nirali Kartik', 'Joyshanti']",David,http://www.youtube.com/watch?v=3lep43vaSDE,['Maatibaani'],2013,David,
Maria Pitache,['Remo Fernandes'],David,http://www.youtube.com/watch?v=zF58fSHE_Ok,['Remo Fernandes'],2013,David,
Tere Mere Pyaar Ki,"['Naresh Iyer', 'Shweta Pandit']",David,http://www.youtube.com/watch?v=-WZHZWHOHiI,['Prashant Pillai'],2013,David,
Bandhay,['Modern Mafia'],David,https://www.youtube.com/watch?v=X9s3eUfG7vo,['Modern Mafia'],2013,David,
Yun Hi Re,"['Anirudh Ravichander', 'Shweta Mohan']",David,http://www.youtube.com/watch?v=D7ib6Bs5EQY,['Anirudh Ravichander'],2013,David,
Rab Di,['Karthik'],David,http://www.youtube.com/watch?v=F4UfAfXtcm4,['Prashant Pillai'],2013,David,
Out Of Control,"[""Nikhil D'Souza"", 'Preeti Pillai']",David,https://www.youtube.com/watch?v=FmSZLdbTf-Q,['Mikey McCleary'],2013,David,
Ya Husain,['Lucky Ali'],David,https://www.youtube.com/watch?v=qXUfBoDjCVE,['Prashant Pillai'],2013,David,
Mast Kalandar (Rock Version),['Rekha Bhardwaj'],David,http://www.youtube.com/watch?v=puLXI0f3mYI,"['Mikey McCleary', 'Gaurav Godkhindi']",2013,David,
Out Of Control (Choir Version),"[""Marianne D'Cruz"", 'Tara Sitaria']",David,https://www.youtube.com/watch?v=3Wmz7mF6LrI,['Mikey McCleary'],2013,David,
Three Kills,"['Saurabh Roy', 'Aaron Carvalho']",David,http://www.youtube.com/watch?v=ln-3gxoC1eI,['The Lightyears Explode'],2013,David,
Light House Symphony,['Remo Fernandes'],David,https://www.youtube.com/watch?v=sxPUn1vfAsU,['Remo Fernandes'],2013,David,
Rab Di (The Rab Step Version),['Karthik'],David,http://www.youtube.com/watch?v=SvDIOwuNvS0,['Prashant Pillai'],2013,David,
Ek Haseena Ek Deewana,"['Udit Narayan', 'Anuradha Paudwal']",Deewana Main Deewana,https://www.youtube.com/watch?v=QXaZQld1i8U,['Bappi Lahiri'],2013,Deewana Main Deewana,
Kaala Doriya,"['Sunidhi Chauhan', 'Ila Arun', 'Sudesh Bhosle']",Deewana Main Deewana,http://www.youtube.com/watch?v=xLnNvDphRSE,['Bappi Lahiri'],2013,Deewana Main Deewana,
Deewana Main Deewana,"['Shreya Ghoshal', 'Sukhwinder Singh']",Deewana Main Deewana,https://www.youtube.com/watch?v=qMGkhJ-aaeo,['Bappi Lahiri'],2013,Deewana Main Deewana,
Ek Rupaiya Deke,"['Govinda', 'Bappi Lahiri', 'Ila Arun']",Deewana Main Deewana,https://www.youtube.com/watch?v=kG2Q-naHjuA,['Bappi Lahiri'],2013,Deewana Main Deewana,
Panwa Pe Chuna Lagayenge,['Vinod Rathod'],Deewana Main Deewana,https://www.youtube.com/watch?v=kuRooP7b6KI,['Bappi Lahiri'],2013,Deewana Main Deewana,
Judaa Na Honge Hum,"['Udit Narayan', 'Sadhna Sargam']",Deewana Main Deewana,https://www.youtube.com/watch?v=zR5MMtcdcNE,['Anand Raj Anand'],2013,Deewana Main Deewana,
Panwa Pe Chuna Lagayenge (Remix),"['Vinod Rathod', 'Bappi Lahiri']",Deewana Main Deewana,https://www.youtube.com/watch?v=3WSmIn2dyDA,['Bappi Lahiri'],2013,Deewana Main Deewana,
Meri Tarah Tum Bhi Rote Ho,['Sumeet Tappoo'],Destiny,http://www.youtube.com/watch?v=ORpU9yKZ0k4,['Anup Jalota'],2013,,
Aasman Mein Na Mujhe Itna Udaao Yaaron,['Anup Jalota'],Destiny,http://www.youtube.com/watch?v=GN6lpIsoAJ4,['Anup Jalota'],2013,,
Zindagi Ka Yahi Fasana Hai,['Pankaj Udhas'],Destiny,http://www.youtube.com/watch?v=jOmk12CiBzc,['Anup Jalota'],2013,,
Main Bhi Shaamil Tha Gunahgaaron Mein,"['Anup Jalota', 'Talat Aziz']",Destiny,http://www.youtube.com/watch?v=DYNoQSVknyk,['Anup Jalota'],2013,,
Tumne Diya Jo Daag Mitaaya Na Jayega,['Sumeet Tappoo'],Destiny,http://www.youtube.com/watch?v=6LuRKpyJKvs,['Anup Jalota'],2013,,
Hai Kashish Itni Teri Ankhon Mein,"['Talat Aziz', 'Anup Jalota', 'Sumeet Tappoo', 'Pankaj Udhas']",Destiny,http://www.youtube.com/watch?v=w1L5j85f0yc,['Anup Jalota'],2013,,
Dheema Dheema Hai Yahaan Dhuan,['Rajkumar Sharma'],Dheema Dheema,https://www.youtube.com/watch?v=C8hMh59Uoyo,['Amitosh Sharma'],2013,,
Malang,"['Siddharth Mahadevan', 'Shilpa Rao']",Dhoom 3,https://www.youtube.com/watch?v=SxoTAvwCr4A,['Pritam'],2013,Dhoom 3,
Kamli,['Sunidhi Chauhan'],Dhoom 3,https://www.youtube.com/watch?v=C8kSrkz8Hz8,['Pritam'],2013,Dhoom 3,
Tu Hi Junoon,['Mohit Chauhan'],Dhoom 3,https://www.youtube.com/watch?v=XZkKGoT9Gno,['Pritam'],2013,Dhoom 3,
Dhoom Machaale Dhoom,['Aditi Singh Sharma'],Dhoom 3,http://www.youtube.com/watch?v=HPcIxwXcYIE,['Pritam'],2013,Dhoom 3,
Dhoom Machale Dhoom - Arabic,['Naya'],Dhoom 3,http://www.youtube.com/watch?v=4nNjf8Wgxw0,['Pritam'],2013,Dhoom 3,
Jo Tum Pe Deewane The,['Kapil Sibal'],Dilli Gang,http://www.youtube.com/watch?v=L5oTwxI9H08,['Sundeep - Surya'],2013,Dilli Gang,
Tamam Umr Ka Rishta,['Javed Ali'],Dilli Gang,https://www.youtube.com/watch?v=ogRYFl2ufx4,['Amjad - Nadeem'],2013,Dilli Gang,
Bangda Shangda Paloji,['Mika Singh'],Dilli Gang,http://www.youtube.com/watch?v=T77Gcmok-fg,['Amjad - Nadeem'],2013,Dilli Gang,
Specter,['Dualist Inquiry'],Doppelganger,http://www.youtube.com/watch?v=XdPK5QpSTZw,['Dualist Inquiry'],2013,,
Suraj Sehra Mein,['Tochi Raina'],Ek Bura Aadmi,http://www.youtube.com/watch?v=xpel-XXBr1M,['Band Of Bandagi'],2013,Ek Bura Aadmi,
Uth Ja Thaam Le Tiranga,"['Tochi Raina', 'Prashant Satose', 'Neeru Rawal', 'Pawan Uttam']",Ek Bura Aadmi,http://www.youtube.com/watch?v=HU1qa1yurAg,['Band Of Bandagi'],2013,Ek Bura Aadmi,
Uchhal Gayi Chhamiya,['Runa Rizvi'],Ek Bura Aadmi,http://www.youtube.com/watch?v=hMW3v-wgxeE,['Band Of Bandagi'],2013,Ek Bura Aadmi,
Yaaram,"['Sunidhi Chauhan', 'Clinton Cerejo']",Ek Thi Daayan,http://www.youtube.com/watch?v=mbGNF4QXaEE,['Vishal Bhardwaj'],2013,Ek Thi Daayan,
Totey Ud Gaye,"['Suresh Wadkar', 'Sukhwinder Singh', 'Rekha Bhardwaj']",Ek Thi Daayan,http://www.youtube.com/watch?v=BLTg6b6AoC4,['Vishal Bhardwaj'],2013,Ek Thi Daayan,
Kaali Kaali,['Clinton Cerejo'],Ek Thi Daayan,http://www.youtube.com/watch?v=1CZlW-jIv5o,['Vishal Bhardwaj'],2013,Ek Thi Daayan,
Lautungi Main,['Rekha Bhardwaj'],Ek Thi Daayan,https://www.youtube.com/watch?v=7vJS4twx02U,['Vishal Bhardwaj'],2013,Ek Thi Daayan,
Sapna Re Sapna,['Padmanabh Gaikwad'],Ek Thi Daayan,https://www.youtube.com/watch?v=w_yMJ84K-is,['Vishal Bhardwaj'],2013,Ek Thi Daayan,
Uchaya Pahada Da,['Pammi Thakur'],Ekk Thee Sanam,http://www.youtube.com/watch?v=SmvBKE49Kfo,['Ashish Keskar'],2013,Ekk Thee Sanam,
Teri Karan,"['Shubham Vahane', 'Meghna Despande']",Ekk Thee Sanam,http://www.youtube.com/watch?v=rQTGyGBAPE0,['Divinity Band'],2013,Ekk Thee Sanam,
What's Going On,['Sarang Ghonge'],Ekk Thee Sanam,http://www.youtube.com/watch?v=M_5uTTv8lqU,['Divinity Band'],2013,Ekk Thee Sanam,
Heater Cheater,"['Sarang Ghonge', 'Mamta Ghonge']",Ekk Thee Sanam,http://www.youtube.com/watch?v=i2996yZBrpY,['Divinity Band'],2013,Ekk Thee Sanam,
Samundar Se Gehre,['Ashish Keskar'],Ekk Thee Sanam,http://www.youtube.com/watch?v=M67WTBtb5LE,['Ashish Keskar'],2013,Ekk Thee Sanam,
Kahi Na Kahi,['Sarang Ghonge'],Ekk Thee Sanam,http://www.youtube.com/watch?v=431YKRrTZs8,['Divinity Band'],2013,Ekk Thee Sanam,
Katrina Ko Kareena Ko,"['Mamta Sharma', 'Bappi Lahiri']",Enemmy - Law And Disorder,http://www.youtube.com/watch?v=wMTOw8RD8Mw,['Bappi Lahiri'],2013,Enemmy - Law And Disorder,
Bheege Naina,['Keshav - I'],Enemmy - Law And Disorder,http://www.youtube.com/watch?v=A_5eu-bvLgE,['Gourav Dasgupta'],2013,Enemmy - Law And Disorder,
Enemmy Title (Hindi),['Gourav Dasgupta'],Enemmy - Law And Disorder,https://www.youtube.com/watch?v=OEmWlnQ81_w,['Gourav Dasgupta'],2013,Enemmy - Law And Disorder,
Enemmy Title (English),['Gourav Dasgupta'],Enemmy - Law And Disorder,https://www.youtube.com/watch?v=nSXHDTlfY5c,['Gourav Dasgupta'],2013,Enemmy - Law And Disorder,
Hit The Lights,"['Gourav Dasgupta', 'Torsha']",Enemmy - Law And Disorder,http://www.youtube.com/watch?v=17r4U_GOinI,['Gourav Dasgupta'],2013,Enemmy - Law And Disorder,
Exotic,"['Priyanka Chopra', 'Pitbull']",Exotic,http://www.youtube.com/watch?v=sPhhZg9v9NU,['RedOne'],2013,,
Aao Morey Piya,['Abhijeet Sawant'],Farida,http://www.youtube.com/watch?v=D6vMJag8Lvo,['Harpreet'],2013,,
Lamha Lamha Tumko Dekhoon,['Vikrant Mathur'],Filmy Duniya,http://www.youtube.com/watch?v=vMzq7NLZrG8,['Aaditya Gaud'],2013,Filmy Duniya,
Yahan Koi Nahin,['Tarannum Mallik'],Filmy Duniya,http://www.youtube.com/watch?v=8Sl83j39km4,['Manoj Darpan'],2013,Filmy Duniya,
Kuchh Kahe Ankahi Yeh Meri Dhadkanen,"['Shaan', 'Sadhna Sargam']",Filmy Duniya,http://www.youtube.com/watch?v=IXzswk4JcvU,['Aaditya Gaud'],2013,Filmy Duniya,
Roop Diye Raniye,['Labh Janjua'],Filmy Duniya,https://www.youtube.com/watch?v=sa5K4XeJdAY,['Aaditya Gaud'],2013,Filmy Duniya,
Mera Naam Hai Jameela,['Maya Gautam'],Filmy Duniya,http://www.youtube.com/watch?v=vfaPDSMYJ4g,['Aaditya Gaud'],2013,Filmy Duniya,
Hero Se Zero Ban Gaya Re,['Sudesh Bhosle'],Filmy Duniya,http://www.youtube.com/watch?v=FTTi_Sqxh9c,['Aaditya Gaud'],2013,Filmy Duniya,
Longing,['Jean Naveen'],Flutetronics,http://www.youtube.com/watch?v=2ylX-cq6fOo,['Naveen Kumar'],2013,,
French Kiss,"['Sharib Sabri', 'Toshi Sabri']",French Kiss,http://www.youtube.com/watch?v=Pd_UxiaAK0A,['Sharib - Toshi'],2013,,
Haay Soniye,['Sharib Sabri'],French Kiss,https://www.youtube.com/watch?v=GCHY_0BvoSw,['Sharib - Toshi'],2013,,
Fuk Fuk Fukrey,"['Ram Sampath', 'Amjad Bagadwa']",Fukrey,http://www.youtube.com/watch?v=RBZVkLYiSA4,['Ram Sampath'],2013,Fukrey,
Beda Paar,"['Mika Singh', 'Tarannum Mallik']",Fukrey,http://www.youtube.com/watch?v=64A2iK9f0zc,['Ram Sampath'],2013,Fukrey,
