title,singers,album,download_link,directors,year,film,cast
Aa Bhi Jaaiye,['Shuweta Kapoor'],Aa Bhi Jaayea,https://www.youtube.com/watch?v=G1Lox6bDZeY,['Ravi'],2014,,
Chhaya Khumar Jaane Ye Kaisa,"['Rupesh Verma', 'Khushboo Jain']",Aaj Ka Fashion Trend,https://www.youtube.com/watch?v=i9uJ_da55a0,['Lava Kumar S.R.'],2014,Aaj Ka Fashion Trend,
Hey Dil Naa Lage,"['Rupesh Verma', 'Khushboo Jain']",Aaj Ka Fashion Trend,https://www.youtube.com/watch?v=wfbbqPj9UsY,['Lava Kumar S.R.'],2014,Aaj Ka Fashion Trend,
Saara Jahan Yeh Mujpe Hai Fida,['Dolly Peters'],Aaj Ka Fashion Trend,https://www.youtube.com/watch?v=1GhIvR0u7jE,['Lava Kumar S.R.'],2014,Aaj Ka Fashion Trend,
Main Saath Hoon O Behna,['Ravi Choudhry'],Aaj Ka Fashion Trend,https://www.youtube.com/watch?v=xHBOgxiNgEA,['Lava Kumar S.R.'],2014,Aaj Ka Fashion Trend,
Diya Sila Ye Pyar Ka Kaisa,['Khushboo Jain'],Aaj Ka Fashion Trend,https://www.youtube.com/watch?v=zUlEqqdiRkY,['Lava Kumar S.R.'],2014,Aaj Ka Fashion Trend,
Aaj Rang Hai,['Kavita Seth'],Aaj Rang Hai,https://www.youtube.com/watch?v=KQybQyjqTVE,['Kanishk Seth'],2014,,
Aaja Mere Twitter Te,['Daler Mehndi'],Aaja Mere Twitter Te,https://www.youtube.com/watch?v=DovUHhgq17g,['Daler Mehndi'],2014,,
Aap Ki Nazron Ne Samjha,['Sanam Puri'],Aap Ki Nazron Ne Samjha,https://www.youtube.com/watch?v=iQuixhyNtcA,['Madan Mohan'],2014,,
Ab To Aaja Saajna,['Akul'],Abh Toh Aaja Saajnaa,https://www.youtube.com/watch?v=d9Kxz0L7ZwQ,['Akul'],2014,,
Keeda,"['Himesh Reshammiya', 'Neeti Mohan']",Action Jackson,https://www.youtube.com/watch?v=IzWVTP_fU2I,['Himesh Reshammiya'],2014,Action Jackson,
Punjabi Mast,"['Himesh Reshammiya', 'Ankit Tiwari', 'Arya Acharya', 'Vineet Singh', 'Alam Gir Khan', 'Neeti Mohan']",Action Jackson,https://www.youtube.com/watch?v=qlemX0mWP2A,['Himesh Reshammiya'],2014,Action Jackson,
Chhichhora Piya,"['Himesh Reshammiya', 'Shalmali Kholgade']",Action Jackson,https://www.youtube.com/watch?v=bC53bbMCtng,['Himesh Reshammiya'],2014,Action Jackson,
Dhoom Dhaam,"['Ankit Tiwari', 'Palak Muchhal']",Action Jackson,https://www.youtube.com/watch?v=F-MhHpT5vWw,['Himesh Reshammiya'],2014,Action Jackson,
Gangster Baby,"['Neeraj Shridhar', 'Neeti Mohan']",Action Jackson,https://www.youtube.com/watch?v=HrLcr1JZ6BY,['Himesh Reshammiya'],2014,Action Jackson,
Keeda - Remix,"['Himesh Reshammiya', 'Neeti Mohan']",Action Jackson,https://www.youtube.com/watch?v=m-GnL_1ep0Q,['Himesh Reshammiya'],2014,Action Jackson,
Punjabi Mast - Remix,"['Himesh Reshammiya', 'Ankit Tiwari', 'Arya Acharya', 'Vineet Singh', 'Alam Gir Khan', 'Neeti Mohan']",Action Jackson,https://www.youtube.com/watch?v=x33vzwHKEEM,['Himesh Reshammiya'],2014,Action Jackson,
Keeda - Reprise,"['Himesh Reshammiya', 'Neeti Mohan']",Action Jackson,https://www.youtube.com/watch?v=Di9irafJuJM,['Himesh Reshammiya'],2014,Action Jackson,
Action Jackson - Mashup,"['Himesh Reshammiya', 'Neeti Mohan', 'Ankit Tiwari', 'Arya Acharya', 'Vineet Singh', 'Alam Gir Khan', 'Shalmali Kholgade', 'Palak Muchhal', 'Neeraj Shridhar']",Action Jackson,https://www.youtube.com/watch?v=jlAptRmHhXE,['Himesh Reshammiya'],2014,Action Jackson,
Akela,['Tochi Raina'],Akela,https://www.youtube.com/watch?v=PWg0Ucq2PXw,['Band Of Bandagi'],2014,,
Allahu Akbar,['Salim Merchant'],Allahu Akbar,https://www.youtube.com/watch?v=mT0mlMn7p_U,['Salim - Sulaiman'],2014,,
Katra Katra,"['Ankit Tiwari', 'Prakriti Kakkar']",Alone,https://www.youtube.com/watch?v=8PmgDiGuTZ0,['Ankit Tiwari'],2014,Alone,
Aawara,"['Altamash Faridi', 'Saim Bhat']",Alone,https://www.youtube.com/watch?v=5aWM4bpm5wY,['Mithoon'],2014,Alone,
Chand Aasmanon Se Laapata,['Bhaven Dhanak'],Alone,https://www.youtube.com/watch?v=5gs_5byOJQg,['Jeet Ganguly'],2014,Alone,
Touch My Body,['Aditi Singh Sharma'],Alone,https://www.youtube.com/watch?v=L51CPTxtJEA,['Raghav Sachar'],2014,Alone,
Amavasya,['Swaraansh Mishra'],Amavasya,https://www.youtube.com/watch?v=DoWszqYNYYo,['3 The People'],2014,,
Ab Main Kya Karoon,['Raghu Dixit'],Amit Sahni Ki List,https://www.youtube.com/watch?v=jmgoP5NrWsU,['Raghu Dixit'],2014,Amit Sahni Ki List,
What The Fark,"['Rahul Vaidya', 'Amit Mishra', 'Aditi Singh Sharma']",Amit Sahni Ki List,https://www.youtube.com/watch?v=TS66S5qebPk,['Palash Muchhal'],2014,Amit Sahni Ki List,
Pyar Hai Kutti Cheez,['Vir Das'],Amit Sahni Ki List,https://www.youtube.com/watch?v=Wmm7fDLR0Dw,"['Sidd Coutto', 'Warren Mendonsa']",2014,Amit Sahni Ki List,
Aisi Hi Hoon Mein,['Shivi R. Kashyap'],Amit Sahni Ki List,https://www.youtube.com/watch?v=ctd2gnawvpQ,['Shivi R. Kashyap'],2014,Amit Sahni Ki List,
Sargoshi,"['Palak Muchhal', 'Anirudh Bhola']",Amit Sahni Ki List,https://www.youtube.com/watch?v=ci3oyyMtdq8,['Palash Muchhal'],2014,Amit Sahni Ki List,
Waakeyi,"[""Nikhil D'Souza"", 'Shruti Pathak']",Amit Sahni Ki List,https://www.youtube.com/watch?v=RsRAeo9Wb_4,['Raghu Dixit'],2014,Amit Sahni Ki List,
Parchhai,['Sonu Nigam'],Amit Sahni Ki List,https://www.youtube.com/watch?v=zBl8ntrzw18,['Palash Muchhal'],2014,Amit Sahni Ki List,
Aaj Laagi Laagi Nai Dhoop,['Kailash Kher'],Ankhon Dekhi,https://www.youtube.com/watch?v=QO5WfifLdcg,['Sagar Desai'],2014,Ankhon Dekhi,
Aayi Bahaar,['Kailash Kher'],Ankhon Dekhi,https://www.youtube.com/watch?v=Q5I3LRKeI5g,['Sagar Desai'],2014,Ankhon Dekhi,
Kaise Sukh Soyein,['Ronkini Gupta'],Ankhon Dekhi,https://www.youtube.com/watch?v=O1cRhOztAWQ,['Traditional'],2014,Ankhon Dekhi,
Hakka Bakka,['Shaan'],Ankhon Dekhi,https://www.youtube.com/watch?v=X728KuladQs,['Sagar Desai'],2014,Ankhon Dekhi,
Dheeme Re Re,['Mansheel Gujral'],Ankhon Dekhi,https://www.youtube.com/watch?v=hb-S2QcBpl4,['Sagar Desai'],2014,Ankhon Dekhi,
Ishq Tera Ishq Tera,"['Altamash Faridi', 'Palak Muchhal']",Anuradha Aur Uski Kahani,https://www.youtube.com/watch?v=Q7KQ_WdIvI4,['Farzan Faaiz'],2014,Anuradha Aur Uski Kahani,
Bahot Yaad Aata Hai,['Altamash Faridi'],Anuradha Aur Uski Kahani,https://www.youtube.com/watch?v=m-kyZGJ5GbI,['Farzan Faaiz'],2014,Anuradha Aur Uski Kahani,
Bas Yeh Dua Hai,"['Altamash Faridi', 'Ruprekha Banerjee']",Anuradha Aur Uski Kahani,https://www.youtube.com/watch?v=zFS7K9DYA70,['Farzan Faaiz'],2014,Anuradha Aur Uski Kahani,
Ghagroo Jo Ghume,['Ridha'],Any Time Money,https://www.youtube.com/watch?v=DbLk3qyhKAY,['Harsh Sharma'],2014,Any Time Money,
Mann Ho Gaya Bawraa Re,['Raja Hasan'],Any Time Money,https://www.youtube.com/watch?v=8swFYTl0_EA,['Arvind Purohit'],2014,Any Time Money,
Chappan Choori,['Ritu Pathak'],Any Time Money,https://www.youtube.com/watch?v=Igw5ZHrcR6A,['Harsh Sharma'],2014,Any Time Money,
Any Time Money,['Ritu Pathak'],Any Time Money,https://www.youtube.com/watch?v=d2Jjv0mA4eI,['Harsh Sharma'],2014,Any Time Money,
Yeh Pata Na Chala,['Khushboo Jain'],Any Time Money,https://www.youtube.com/watch?v=eyal3pjsvXU,['Arvind Purohit'],2014,Any Time Money,
Krazy Konnection (Feat. Salim Merchant),"['Armaan Malik', 'Salim Merchant']",Armaan,https://www.youtube.com/watch?v=XkqHFxMmXbc,['Armaan Malik'],2014,,
Arz,['Adnan Dhool'],Arz,https://www.youtube.com/watch?v=JAStmezpRck,['Soch'],2014,,
Habibi,['Rahat Fateh Ali Khan'],Back 2 Love,https://www.youtube.com/watch?v=iNiqZzl-_G0,"['Salim - Sulaiman', 'Sahir Ali Bagga']",2014,,
Rim Jhim,"['Rahat Fateh Ali Khan', 'Shreya Ghoshal']",Back 2 Love,https://www.youtube.com/watch?v=nvN_bk-3-Ts,"['Rahat Fateh Ali Khan', 'Mian Yousuf Salahuddin', 'Sahir Ali Bagga']",2014,,
Zaroori Tha,['Rahat Fateh Ali Khan'],Back 2 Love,http://www.youtube.com/watch?v=6-n_szx2XRE,['Sahir Ali Bagga'],2014,,
Badlapur Boys,['Sukhwinder Singh'],Badlapur Boys,https://www.youtube.com/watch?v=qEH7HskM6os,"['Sameer Anjaan', 'Shamir Tandon']",2014,Badlapur Boys,
Jhinka Chika,['Ritu'],Badlapur Boys,https://www.youtube.com/watch?v=ZswVZdtPRSY,['Sachin Gupta'],2014,Badlapur Boys,
More Saiyan,"['Shreya Ghoshal', 'Javed Ali']",Badlapur Boys,https://www.youtube.com/watch?v=lgXRWE8RpUU,['Raju Sardar'],2014,Badlapur Boys,
Do Akhiyan,"['Shaan', 'Mahalakshmi Iyer']",Badlapur Boys,https://www.youtube.com/watch?v=xBcunzfdrYs,['Sachin Gupta'],2014,Badlapur Boys,
Shake That Booty,['Mika Singh'],Balwinder Singh Famous Ho Gaya,https://www.youtube.com/watch?v=fT--5F9jW_I,['Mika Singh'],2014,Balwinder Singh Famous Ho Gaya,
Mohabbat Ka Bhopu,"['Mika Singh', 'Shaan']",Balwinder Singh Famous Ho Gaya,https://www.youtube.com/watch?v=SiW_AMo1uJA,['Lalit Pandit'],2014,Balwinder Singh Famous Ho Gaya,
Main Tera Hoon,['Mika Singh'],Balwinder Singh Famous Ho Gaya,https://www.youtube.com/watch?v=Qx5HezHPopE,['Mika Singh'],2014,Balwinder Singh Famous Ho Gaya,
Kaun Samjhaye,['Mika Singh'],Balwinder Singh Famous Ho Gaya,https://www.youtube.com/watch?v=oF0p-BRssXg,['Mika Singh'],2014,Balwinder Singh Famous Ho Gaya,
Kenny Ji,['Shaan'],Balwinder Singh Famous Ho Gaya,https://www.youtube.com/watch?v=_tfDEpBLx88,['Superbia'],2014,Balwinder Singh Famous Ho Gaya,
Shake That Booty (DJ Intense Remix),['Mika Singh'],Balwinder Singh Famous Ho Gaya,https://www.youtube.com/watch?v=w5b-k7N7eDw,['Mika Singh'],2014,Balwinder Singh Famous Ho Gaya,
Sab Apne Rang Mein Rang,['Kamini Khanna'],Bandagi,https://www.youtube.com/watch?v=JM-TJBgw2AY,['Kamini Khanna'],2014,,
Tu Meri,['Vishal Dadlani'],Bang Bang,https://www.youtube.com/watch?v=YAOIbHBEvi0,['Vishal - Shekhar'],2014,Bang Bang,
Meherbaan,"['Ash King', 'Shilpa Rao', 'Shekhar Ravjiani']",Bang Bang,https://www.youtube.com/watch?v=_JND3HuOmDM,['Vishal - Shekhar'],2014,Bang Bang,
Uff,"['Harshdeep Kaur', 'Benny Dayal']",Bang Bang,https://www.youtube.com/watch?v=K8KAbu45-kE,['Vishal - Shekhar'],2014,Bang Bang,
Bang Bang,"['Benny Dayal', 'Neeti Mohan']",Bang Bang,https://www.youtube.com/watch?v=jZyAB2KFDls,['Vishal - Shekhar'],2014,Bang Bang,
Meherbaan - Reprise,['Shekhar Ravjiani'],Bang Bang,https://www.youtube.com/watch?v=rZJGxWPjDpY,['Vishal - Shekhar'],2014,Bang Bang,
Tu Meri - Remix,['Vishal Dadlani'],Bang Bang,https://www.youtube.com/watch?v=alyqxaacKsk,['Vishal - Shekhar'],2014,Bang Bang,
Beparwah,['Khalid Ahamed'],Baran,https://www.youtube.com/watch?v=MNmiN43iAyQ,['Parvaaz'],2014,,
Baran,['Khalid Ahamed'],Baran,https://www.youtube.com/watch?v=sd9akn_TpLo,"['Kashif Iqbal', 'Khalid Ahamed']",2014,,
Bas Bajna Chahiye Gaana,"['Benny Dayal', 'Anusha Mani']",Bas Bajna Chahiye,https://www.youtube.com/watch?v=eWsm3BJffaA,['Amit Trivedi'],2014,,
Gulchharrey,"['Benny Dayal', 'Aditi Singh Sharma']",Bewakoofiyaan,https://www.youtube.com/watch?v=ub1y7OBNOeU,['Raghu Dixit'],2014,Bewakoofiyaan,
Khamakhaan,"['Ayushmann Khurrana', 'Neeti Mohan']",Bewakoofiyaan,https://www.youtube.com/watch?v=xfkJ9zobTxQ,['Raghu Dixit'],2014,Bewakoofiyaan,
Bewakoofiyaan,['Raghu Dixit'],Bewakoofiyaan,https://www.youtube.com/watch?v=wHfPuikFRM0,['Raghu Dixit'],2014,Bewakoofiyaan,
Rumaani Sa,"['Mohit Chauhan', 'Shreya Ghoshal']",Bewakoofiyaan,https://www.youtube.com/watch?v=FxJorGhjYq4,['Raghu Dixit'],2014,Bewakoofiyaan,
Aye Jigida,['Vishal Dadlani'],Bewakoofiyaan,https://www.youtube.com/watch?v=e46frqKYUj0,['Raghu Dixit'],2014,Bewakoofiyaan,
Party Toh Banti Hai,"['Meet Bros Anjjan', 'Mika Singh', 'Palash Muchhal']",Bhoothnath Returns,https://www.youtube.com/watch?v=7DhY463Ux1Q,['Meet Bros Anjjan'],2014,Bhoothnath Returns,
Har Har Gange,['Aman Trikha'],Bhoothnath Returns,https://www.youtube.com/watch?v=AB4i5imcaUQ,['Ram Sampath'],2014,Bhoothnath Returns,
Party With The Bhoothnath,['Yo Yo Honey Singh'],Bhoothnath Returns,https://www.youtube.com/watch?v=W7kdKf_aqX4,['Yo Yo Honey Singh'],2014,Bhoothnath Returns,
Sahib Nazar Rakhna Maula Nazar Rakhna,['Rituraj'],Bhoothnath Returns,https://www.youtube.com/watch?v=8Wd4Yumll-s,['Ram Sampath'],2014,Bhoothnath Returns,
Dharavi Rap,"['Parth S. Bhalerao', 'Anish']",Bhoothnath Returns,https://www.youtube.com/watch?v=7JwMAWUst78,['Ram Sampath'],2014,Bhoothnath Returns,
Party Toh Banti Hai (Remix),"['Meet Bros Anjjan', 'Mika Singh']",Bhoothnath Returns,https://www.youtube.com/watch?v=tfa5ezLa4ew,['Meet Bros Anjjan'],2014,Bhoothnath Returns,
Har Har Gange (Remix),['Aman Trikha'],Bhoothnath Returns,https://www.youtube.com/watch?v=iFKGcj1heJo,['Ram Sampath'],2014,Bhoothnath Returns,
Sun Zara,['Papon'],Bhopal: A Prayer For Rain,https://www.youtube.com/watch?v=Ns35iMdXekw,['Papon'],2014,Bhopal: A Prayer For Rain,
Abr-E-Karam,['Shilpa Rao'],Bhopal: A Prayer For Rain,https://www.youtube.com/watch?v=3M29jOgHPKU,['Shilpa Rao'],2014,Bhopal: A Prayer For Rain,
Dhuan Dhuan,['Swanand Kirkire'],Bhopal: A Prayer For Rain,https://www.youtube.com/watch?v=ig4eNON0l0M,['Swanand Kirkire'],2014,Bhopal: A Prayer For Rain,
Sea Dreamer,['Sting'],Bhopal: A Prayer For Rain,https://www.youtube.com/watch?v=Vz_Zdm0XtfQ,['Anoushka Shankar'],2014,Bhopal: A Prayer For Rain,
Jashn,['Shreya Ghoshal'],Bobby Jasoos,https://www.youtube.com/watch?v=ufpdtabUku8,['Shantanu Moitra'],2014,Bobby Jasoos,
Tu Mera Afsana (Arziyan De Raha Hai Dil Aao),"['Papon', 'Shreya Ghoshal']",Bobby Jasoos,https://www.youtube.com/watch?v=QGJdBK2xtys,['Shantanu Moitra'],2014,Bobby Jasoos,
B.O.B.B.,['Neeraj Shridhar'],Bobby Jasoos,https://www.youtube.com/watch?v=qb9RFrP79rM,['Shantanu Moitra'],2014,Bobby Jasoos,
Sweety,"['Monali Thakur', 'Aishwarya Nigam']",Bobby Jasoos,https://www.youtube.com/watch?v=WSTwewxP3sg,['Shantanu Moitra'],2014,Bobby Jasoos,
Tu Mera Afsana (Arziyan De Raha Hai Dil Aao) (Reprise),"['Papon', 'Shreya Ghoshal']",Bobby Jasoos,https://www.youtube.com/watch?v=z5fjtVZxChg,['Shantanu Moitra'],2014,Bobby Jasoos,
Saadhe Teen Baje,"['Tarannum Mallik', 'Aroon Bakshi']",Bollywood Villa,https://www.youtube.com/watch?v=mCARhcJXdsg,['Vaishnav Deva'],2014,Bollywood Villa,
Tishnagi,"['Bhanu Pratap', 'Oshin Bhatia']",Bollywood Villa,https://www.youtube.com/watch?v=B2Msu4QUSr0,['Vaishnav Deva'],2014,Bollywood Villa,
Haldi Ke Rang,['Sharda Sinha'],Chaarfutiya Chhokare,https://www.youtube.com/watch?v=Hb12QZc8p3o,"['Abhijit Vaghani', 'D. Sameer', 'Sudeep Banerjee']",2014,Chaarfutiya Chhokare,
Kaun Si Nagariya,['Sharda Sinha'],Chaarfutiya Chhokare,https://www.youtube.com/watch?v=Uka_bY6mbjA,['Sudeep Banerjee'],2014,Chaarfutiya Chhokare,
Mast Malang,['Sudeep Banerjee'],Chaarfutiya Chhokare,https://www.youtube.com/watch?v=eKjYgD75BQ4,['Sudeep Banerjee'],2014,Chaarfutiya Chhokare,
Saiyan Mile,['Malini Awasthi'],Chaarfutiya Chhokare,https://www.youtube.com/watch?v=GPyHbVxID-8,"['Abhijit Vaghani', 'D. Sameer']",2014,Chaarfutiya Chhokare,
Vidya Ki Parasmani,['Vibha Dutta Khosla'],Chaarfutiya Chhokare,https://www.youtube.com/watch?v=3NuDiXH7MQc,"['Abhijit Vaghani', 'D. Sameer']",2014,Chaarfutiya Chhokare,
Teri Maujudgi - Male,['Javed Ali'],Chal Bhaag,https://www.youtube.com/watch?v=Fmod1EqfMac,['Satish Kashyap'],2014,Chal Bhaag,
Madamji,"['Ritu Pathak', 'Geet Sagar', 'Sadhu Sushil Tiwari']",Chal Bhaag,https://www.youtube.com/watch?v=j77Tz0Byxmc,['Sadhu Sushil Tiwari'],2014,Chal Bhaag,
Teri Maujudgi - Female,['Khushboo Jain'],Chal Bhaag,https://www.youtube.com/watch?v=r3dVcQcIU5c,['Satish Kashyap'],2014,Chal Bhaag,
Dabake Dum Doggy Bhage Re,['Sadhu Sushil Tiwari'],Chal Bhaag,https://www.youtube.com/watch?v=lpyqWiJwscM,['Sadhu Sushil Tiwari'],2014,Chal Bhaag,
Ras Bhari Bhari,['Tarannum Mallik'],Chal Bhaag,https://www.youtube.com/watch?v=dLxdasmkLUg,['Sanjay Pathak'],2014,Chal Bhaag,
Chulein Aasman,"['Farhan Akhtar', 'Salim Merchant']",Chulein Aasman,https://www.youtube.com/watch?v=n54h4HC8HcU,['Salim - Sulaiman'],2014,,
Chupke Chupke,['Aamir Ghulam Ali'],Chupke Chupke,https://www.youtube.com/watch?v=Q3srqIGkAsk,['Ghulam Ali'],2014,,
Chipku Piya,['Mamta Sharma'],City Of Dreams,https://www.youtube.com/watch?v=JibO5vXXbVA,"['Niranjan - I', 'Saket']",2014,City Of Dreams,
Chuta Re Chuta (Female),['Manjeera Ganguly'],City Of Dreams,https://www.youtube.com/watch?v=rfoM4dVyspM,"['Niranjan - I', 'Saket']",2014,City Of Dreams,
Chuta Re Chuta (Male),['Saket'],City Of Dreams,https://www.youtube.com/watch?v=FnBMlaQ0frc,"['Niranjan - I', 'Saket']",2014,City Of Dreams,
City Of Dreams,['Saurav'],City Of Dreams,https://www.youtube.com/watch?v=LQPPQbzZytU,"['Niranjan - I', 'Saket']",2014,City Of Dreams,
Meherbaan Ishq,['Shahid Mallya'],City Of Dreams,https://www.youtube.com/watch?v=Ncug139ShKU,"['Niranjan - I', 'Saket']",2014,City Of Dreams,
Saiyaan Re,['Mahalakshmi Iyer'],City Of Dreams,https://www.youtube.com/watch?v=xvt02Wz7L6M,"['Niranjan - I', 'Saket']",2014,City Of Dreams,
Muskurane (Romantic),['Arijit Singh'],Citylights,https://www.youtube.com/watch?v=HQ4Ox7mLqds,['Jeet Ganguly'],2014,Citylights,
Muskurane (Unplugged),['Mohammed Irfan'],Citylights,https://www.youtube.com/watch?v=-EJ_lk8_7Ss,['Jeet Ganguly'],2014,Citylights,
Soney Do Khwab Bone Do,['Arijit Singh'],Citylights,https://www.youtube.com/watch?v=VPKdiW5uFpQ,['Jeet Ganguly'],2014,Citylights,
Ek Charraiya,['Arijit Singh'],Citylights,https://www.youtube.com/watch?v=48nxJ3G3T3A,['Jeet Ganguly'],2014,Citylights,
Darbadar,['Neeti Mohan'],Citylights,https://www.youtube.com/watch?v=7hw-lGDXHZY,['Jeet Ganguly'],2014,Citylights,
Citylights (Title Song),"['Usha Uthup', 'Ustad Rashid Khan']",Citylights,https://www.youtube.com/watch?v=DM5833K_5p8,['Jeet Ganguly'],2014,Citylights,
Crazy Baalam,"['Kumaar', 'Henna']",Crazy Baalam,https://www.youtube.com/watch?v=xcFFWws55mU,['Vivek Kar'],2014,,
Crazy Cukkad,"['Shahid Mallya', 'Kumaar', 'Shipra Goyal']",Crazy Cukkad Family,https://www.youtube.com/watch?v=afy5ueDCgxw,['Siddharth - Suhas'],2014,Crazy Cukkad Family,
Party Ka Hero,"['Shahid Mallya', 'Shipra Goyal']",Crazy Cukkad Family,https://www.youtube.com/watch?v=Hczm1mFpw2k,['Siddharth - Suhas'],2014,Crazy Cukkad Family,
Chand Yeh,['Swanand Kirkire'],Crazy Cukkad Family,https://www.youtube.com/watch?v=BdD28H71OrA,['Siddharth - Suhas'],2014,Crazy Cukkad Family,
Sexy Wala Pakoda,"['Suhas Shetty', 'Jugnu Ishiqui']",Crazy Cukkad Family,https://www.youtube.com/watch?v=QwLRZPfepuE,['Siddharth - Suhas'],2014,Crazy Cukkad Family,
Yeh Dil Jaane Na,"['Shipra Goyal', 'Ankit Dayal']",Crazy Cukkad Family,https://www.youtube.com/watch?v=NX8yfPu_-Ss,['Siddharth - Suhas'],2014,Crazy Cukkad Family,
Saawan Aaya Hai,['Arijit Singh'],Creature 3D,https://www.youtube.com/watch?v=B5_6jfGsyjA,['Tony Kakkar'],2014,Creature 3D,
Hum Naa Rahein Hum,['Benny Dayal'],Creature 3D,https://www.youtube.com/watch?v=RtEq-jSRZ1U,['Mithoon'],2014,Creature 3D,
Naam-E-Wafa,"['Farhan Saeed', 'Tulsi Kumar']",Creature 3D,https://www.youtube.com/watch?v=sDL2B_GHaSI,['Mithoon'],2014,Creature 3D,
Ik Pal Yahi,['Benny Dayal'],Creature 3D,https://www.youtube.com/watch?v=158BuIVVfUc,['Mithoon'],2014,Creature 3D,
Mehboob Ki,['Mithoon'],Creature 3D,https://www.youtube.com/watch?v=HSf_kKt7_fA,['Mithoon'],2014,Creature 3D,
Sawan Aaya Hai - Unplugged,['Tony Kakkar'],Creature 3D,https://www.youtube.com/watch?v=bWN0OGHiw90,['Tony Kakkar'],2014,Creature 3D,
Hum Naa Rahein Hum - Remix,['Benny Dayal'],Creature 3D,https://www.youtube.com/watch?v=N0jSVEOseiM,['Mithoon'],2014,Creature 3D,
Naam-E-Wafa - Remix,"['Farhan Saeed', 'Tulsi Kumar']",Creature 3D,https://www.youtube.com/watch?v=WSnMPV8ubZc,['Mithoon'],2014,Creature 3D,
Sawan Aaya Hai - Remix,['Arijit Singh'],Creature 3D,https://www.youtube.com/watch?v=TB0xCgupYxQ,['Tony Kakkar'],2014,Creature 3D,
Mohabbat Barsa De,"['Arjun', 'Arijit Singh', 'Samira Koppikar']",Creature 3D,https://www.youtube.com/watch?v=xNtRWIAs4mM,"['Arko Pravo Mukherjee', 'Arjun']",2014,Creature 3D,
Daawat-E-Ishq,"['Javed Ali', 'Sunidhi Chauhan']",Daawat-E-Ishq,https://www.youtube.com/watch?v=xsWs0qWQlzE,['Sajid - Wajid'],2014,Daawat-E-Ishq,
