title,singers,album,download_link,directors,year,film,cast
Doosri Darling,"['Usha Uthup', 'Rekha Bhardwaj', 'Clinton Cerejo', 'Francois Castellino']",7 Khoon Maaf,https://www.youtube.com/watch?v=FclvOj97VVI,['Vishal Bhardwaj'],2011,7 Khoon Maaf,
O'Mama (Acoustic),['KK'],7 Khoon Maaf,https://www.youtube.com/watch?v=zDLzvuxBrFM,['Vishal Bhardwaj'],2011,7 Khoon Maaf,
Jiya Se Jiya,['A.R. Rahman'],A R Rahman Connections,http://www.youtube.com/watch?v=kcNWF_cxvN4,['A.R. Rahman'],2011,,
Aye Re Sajna Ankhiyon Ke Nede Nede,['Sukhwinder Singh'],A Strange Love Story,https://www.youtube.com/watch?v=6chziUY4_qA,['Santokh Singh Dhaliwal'],2011,A Strange Love Story,
Hare Jhande Ke Shehzaade,['Shahid Ali Khan'],A Strange Love Story,https://www.youtube.com/watch?v=rbxUNRDuWNo,['Ripul - Dharmesh'],2011,A Strange Love Story,
Judaai Teri,['Sukhwinder Singh'],Aagaah - The Warning,https://www.youtube.com/watch?v=y9qY7z09TT8,['Sachin Gupta'],2011,Aagaah - The Warning,
Judaai Teri (Unplugged),['Shweta Pandit'],Aagaah - The Warning,https://www.youtube.com/watch?v=NbbLprvDeYE,['Sachin Gupta'],2011,Aagaah - The Warning,
Achha Lagta Hai,"['Shreya Ghoshal', 'Mohit Chauhan', 'Neuman Pinto']",Aarakshan,https://www.youtube.com/watch?v=Cc_cNEjAh_Y,['Shankar - Ehsaan - Loy'],2011,Aarakshan,
Mauka,"['Mahalakshmi Iyer', 'Raman Mahadevan', 'Tarun Sagar', 'Gaurav Gupta', 'Rehan', 'Arun Ingle', 'Hrishikesh Kamerkar', 'Kshitij Wagh', 'Mani Mahadevan']",Aarakshan,https://www.youtube.com/watch?v=h3Q2mt11cmM,['Shankar - Ehsaan - Loy'],2011,Aarakshan,
Kaun Si Dor,"['Chhannulal Mishra', 'Shreya Ghoshal']",Aarakshan,http://www.youtube.com/watch?v=M6YbXxKM-2o,"['Shankar - Ehsaan - Loy', 'Prasoon Joshi']",2011,Aarakshan,
Roshanee,['Shankar Mahadevan'],Aarakshan,https://www.youtube.com/watch?v=zU7yyY0KueE,['Shankar - Ehsaan - Loy'],2011,Aarakshan,
Saans Albeli,['Chhannulal Mishra'],Aarakshan,https://www.youtube.com/watch?v=9KGryaGY-nU,"['Shankar - Ehsaan - Loy', 'Prasoon Joshi']",2011,Aarakshan,
Mauka (Remix),"['Mahalakshmi Iyer', 'Raman Mahadevan', 'Tarun Sagar', 'Gaurav Gupta', 'Rehan', 'Arun Ingle', 'Hrishikesh Kamerkar', 'Kshitij Wagh', 'Mani Mahadevan']",Aarakshan,http://www.youtube.com/watch?v=5PPx_lwC2t4,['Shankar - Ehsaan - Loy'],2011,Aarakshan,
Chikni Chameli,['Shreya Ghoshal'],Agneepath,http://www.youtube.com/watch?v=MQM7CNoAsBI,['Ajay - Atul'],2011,Agneepath,
O Saiyyan,['Roop Kumar Rathod'],Agneepath,http://www.youtube.com/watch?v=WxMAsRnMUlA,['Ajay - Atul'],2011,Agneepath,
Gun Gun Guna,"['Udit Narayan', 'Sunidhi Chauhan']",Agneepath,http://www.youtube.com/watch?v=fxzk-9XJPTI,['Ajay - Atul'],2011,Agneepath,
Shah Ka Rutba,"['Sukhwinder Singh', 'Anand Raj Anand', 'Krishna Beura']",Agneepath,http://www.youtube.com/watch?v=QuCx5CNq0Rk,['Ajay - Atul'],2011,Agneepath,
Abhi Mujh Mein Kahin,['Sonu Nigam'],Agneepath,http://www.youtube.com/watch?v=7Vj6c9vDrgE,['Ajay - Atul'],2011,Agneepath,
Deva Shree Ganesha,['Ajay Gogavale'],Agneepath,http://www.youtube.com/watch?v=RYqJ5w-GrfM,['Ajay - Atul'],2011,Agneepath,
Always Kabhi Kabhi,"['Bhavin Dhanak', 'Sanah Moidutty', 'Apeksha Dandekar']",Always Kabhi Kabhi,https://www.youtube.com/watch?v=dljr7SHnbMI,['Ashish Rego - Shree D.'],2011,Always Kabhi Kabhi,
Antenna,"['Benny Dayal', 'Roshan Abbas', 'Apeksha Dandekar']",Always Kabhi Kabhi,http://www.youtube.com/watch?v=Z8kxeeG7dOg,['Pritam'],2011,Always Kabhi Kabhi,
School Ke Din,"['Suhail Kaul', 'Ishq Bector']",Always Kabhi Kabhi,https://www.youtube.com/watch?v=PYo4H3DQD_Q,['Pritam'],2011,Always Kabhi Kabhi,
Better Not Mess With Me (Rock Mix),['Sunidhi Chauhan'],Always Kabhi Kabhi,https://www.youtube.com/watch?v=3Y6h4fOpArU,['Pritam'],2011,Always Kabhi Kabhi,
Undi The Condi,"['Shaan', 'Aditi Singh Sharma']",Always Kabhi Kabhi,https://www.youtube.com/watch?v=Q4MQjaNkvwI,['Pritam'],2011,Always Kabhi Kabhi,
Jane Kyon (Soul Version),['Naresh Iyer'],Always Kabhi Kabhi,https://www.youtube.com/watch?v=AwWnLtCN1cU,['Pritam'],2011,Always Kabhi Kabhi,
Better Not Mess With Me (Club Mix),['Shefali Alvares'],Always Kabhi Kabhi,https://www.youtube.com/watch?v=_QqZnS6g_Y8,['Pritam'],2011,Always Kabhi Kabhi,
Jane Kyon (Sufi Version),['Shafqat Amanat Ali'],Always Kabhi Kabhi,http://www.youtube.com/watch?v=ShN4aws6ooE,['Pritam'],2011,Always Kabhi Kabhi,
Antenna (Reloaded - SRK Mix),"['Anupam Amod', 'Apeksha Dandekar']",Always Kabhi Kabhi,https://www.youtube.com/watch?v=8WOOgb7v5Ic,['Pritam'],2011,Always Kabhi Kabhi,
Always Kabhi Kabhi (Unplugged),"['Vinnie Hutton', 'Apeksha Dandekar']",Always Kabhi Kabhi,https://www.youtube.com/watch?v=gcNy_UYXV1U,['Ashish Rego - Shree D.'],2011,Always Kabhi Kabhi,
Phir Teri Woh Subah Ban Jaoon,['Sonu Nigam'],Angel,https://www.youtube.com/watch?v=8f4YQ5LNaMo,['Amjad - Nadeem'],2011,Angel,
Rubaru (Kyun Faasle),"['Shweta Pandit', 'Nadeem Khan - I']",Angel,https://www.youtube.com/watch?v=NQFKHXYWNNg,['Amjad - Nadeem'],2011,Angel,
Aye Khuda - I,"['Sukhwinder Singh', 'Sonu Nigam']",Angel,https://www.youtube.com/watch?v=9t1B5aRmTd0,['Amjad - Nadeem'],2011,Angel,
Angel (Sirhane Chand Ke),"['Karthik', 'Shweta Pandit']",Angel,https://www.youtube.com/watch?v=cPk9IIYvit8,['Amjad - Nadeem'],2011,Angel,
Tell Me Why,['Neeraj Shridhar'],Angel,https://www.youtube.com/watch?v=zlRMhg_67Gs,['Amjad - Nadeem'],2011,Angel,
Titliyon Ki Phur,['Shweta Pandit'],Angel,https://www.youtube.com/watch?v=mYmLALloQMY,['Amjad - Nadeem'],2011,Angel,
Aye Khuda - II,['Sukhwinder Singh'],Angel,https://www.youtube.com/watch?v=6XkPwSBnCzU,['Amjad - Nadeem'],2011,Angel,
Ashoka The Hero,['Shibani Kashyap'],Ashoka The Hero,http://www.youtube.com/watch?v=kZ_bdWfZcjg,['Justin - Uday'],2011,Ashoka The Hero,
Afreen,['Salim Merchant'],Azaan,http://www.youtube.com/watch?v=uFz2WxpVAss,['Salim - Sulaiman'],2011,Azaan,
Khuda Ke Liye,"['Shraddha Pandit', 'Salim Merchant']",Azaan,http://www.youtube.com/watch?v=pWKiqd5d9G8,['Salim - Sulaiman'],2011,Azaan,
Bismillah,['Kailash Kher'],Azaan,http://www.youtube.com/watch?v=9l0ahqxj9ow,['Salim - Sulaiman'],2011,Azaan,
Afreen (Reprise),['Rahat Fateh Ali Khan'],Azaan,http://www.youtube.com/watch?v=3vMgIYU1kGM,['Salim - Sulaiman'],2011,Azaan,
Rang Barse,['Suraj Jagan'],Back To My Future,https://www.youtube.com/watch?v=nmgLzN2emMI,['Shiv - Hari'],2011,,
Aisa To Hota Nahin Hai,['Suresh Wadkar'],Barse Barse,https://www.youtube.com/watch?v=5NAGQfv2L0E,['Vishal Bhardwaj'],2011,,
Ujla Sa Jo Chand Pe Paigam Likha Hai,['Javed Ali'],Bas Ek Tamanna,https://www.youtube.com/watch?v=eYCBQRNL8Js,['Onkar Minhas'],2011,Bas Ek Tamanna,
Khudavandee Ishq Teri Jhuki Sajde Jami Meri,['Master Saleem'],Bas Ek Tamanna,https://www.youtube.com/watch?v=0fsLi99ltjI,['Onkar Minhas'],2011,Bas Ek Tamanna,
Mera Sar Hai Aur Dare Mustafa (Darwaaze Khul Gaye Hain),"['Humsar Hayat', 'Onkar Minhas']",Bas Ek Tamanna,https://www.youtube.com/watch?v=z7-2xmTFl3E,['Onkar Minhas'],2011,Bas Ek Tamanna,
Zindagi Mojizah Sa Bandagi Mojizah Sa,['Sunidhi Chauhan'],Bas Ek Tamanna,https://www.youtube.com/watch?v=ZHfIbtKL6Gw,['Onkar Minhas'],2011,Bas Ek Tamanna,
Haal E Dil,['Amitabh Bachchan'],Bbuddah Hoga Terra Baap,https://www.youtube.com/watch?v=aGOqXWCvO4A,['Vishal - Shekhar'],2011,Bbuddah Hoga Terra Baap,
Buddha Hoga Tera Baap (Accapella),['Amitabh Bachchan'],Bbuddah Hoga Terra Baap,https://www.youtube.com/watch?v=NJDMX1Ue9RA,['Vishal - Shekhar'],2011,Bbuddah Hoga Terra Baap,
Buddha Hoga Tera Baap (Dub Step),['Amitabh Bachchan'],Bbuddah Hoga Terra Baap,https://www.youtube.com/watch?v=MpFMk96dofM,['Vishal - Shekhar'],2011,Bbuddah Hoga Terra Baap,
Go Meera Go,"['Amitabh Bachchan', 'Abhishek Bachchan']",Bbuddah Hoga Terra Baap,http://www.youtube.com/watch?v=GGxUo_XsoFw,['Vishal - Shekhar'],2011,Bbuddah Hoga Terra Baap,
Main Chandigarh Di Star,['Sunidhi Chauhan'],Bbuddah Hoga Terra Baap,https://www.youtube.com/watch?v=K_TN9zKQUL8,['Vishal - Shekhar'],2011,Bbuddah Hoga Terra Baap,
Love Technology,"['Shahid Mallya', 'Sasha Tirupati']",Be-Careful,https://www.youtube.com/watch?v=DdA53lc2RPs,['Siddharth - Suhas'],2011,Be-Careful,
Fursat,['Hamza Faruqui'],Be-Careful,https://www.youtube.com/watch?v=9WAcNVzxq_4,['Siddharth - Suhas'],2011,Be-Careful,
Be My Maahiya,['Sasha Tirupati'],Be-Careful,https://www.youtube.com/watch?v=HqpPvbUbkVE,['Siddharth - Suhas'],2011,Be-Careful,
Be Careful,['Suhas Shetty'],Be-Careful,https://www.youtube.com/watch?v=JhjW_dm54eg,['Siddharth - Suhas'],2011,Be-Careful,
Love Technology (Partymap Mix),"['Shahid Mallya', 'Sasha Tirupati']",Be-Careful,https://www.youtube.com/watch?v=SLMmUdleHbs,['Siddharth - Suhas'],2011,Be-Careful,
Ishq Da Keeda Mujhe Kaat Gaya,"['Shree D.', 'Ishq Bector']",Bheja Fry 2,http://www.youtube.com/watch?v=UpY9GBex-ew,['Ishq Bector'],2011,Bheja Fry 2,
We Go Crazy,"['Shree D.', 'Apeksha Dandekar']",Bheja Fry 2,http://www.youtube.com/watch?v=wUgri4Muy6I,['Ishq Bector'],2011,Bheja Fry 2,
O Raahi,['Vinay Pathak'],Bheja Fry 2,http://www.youtube.com/watch?v=MWzV3cLTXXk,['Sneha Khanwalkar'],2011,Bheja Fry 2,
Banjaare,['Rekha Rao'],Bheja Fry 2,https://www.youtube.com/watch?v=BwJqtUC_SZo,['Sagar Desai'],2011,Bheja Fry 2,
Bura Na Maano Ji,"['Shree D.', 'Dolly Peters']",Bheja Fry 2,http://www.youtube.com/watch?v=nc1JhF0K1D4,['Ishq Bector'],2011,Bheja Fry 2,
We Go Crazy (Remix),"['Shree D.', 'Apeksha Dandekar']",Bheja Fry 2,https://www.youtube.com/watch?v=IhFDupelqQk,['Ishq Bector'],2011,Bheja Fry 2,
Akkad Bakkad,['Suraj Jagan'],Bhindi Baazaar Inc.,http://www.youtube.com/watch?v=2_qEM1kfxEU,['Sundeep - Surya'],2011,Bhindi Baazaar Inc.,
Maaldaar Ki Jeb Gareeb Ki Zindagi Aur Patang Kat Gayi,"['Tochi Raina', 'Prashant Narayanan']",Bhindi Baazaar Inc.,http://www.youtube.com/watch?v=B1KHXg-xh2g,['Sundeep - Surya'],2011,Bhindi Baazaar Inc.,
Taan Ke Seena,['Shibani Kashyap'],Bhindi Baazaar Inc.,http://www.youtube.com/watch?v=EEdOTADPu3c,['Sundeep - Surya'],2011,Bhindi Baazaar Inc.,
Aa Ja Re Piya (Sufi Version),"['Kailash Kher', 'Chintoo Singh Wasir']",Bhindi Baazaar Inc.,http://www.youtube.com/watch?v=kW53DWEkTO4,['Sundeep - Surya'],2011,Bhindi Baazaar Inc.,
Akkad Bakkad (Remix),['Suraj Jagan'],Bhindi Baazaar Inc.,http://www.youtube.com/watch?v=HKxoYngmPyI,['Sundeep - Surya'],2011,Bhindi Baazaar Inc.,
Shalu,['Anupama Raag'],Bin Bulaye Baraati,http://www.youtube.com/watch?v=vuaI2aSz-sY,['Anand Raj Anand'],2011,Bin Bulaye Baraati,
Dil Ka Achar,"['Mamta Sharma', 'Anand Raj Anand']",Bin Bulaye Baraati,https://www.youtube.com/watch?v=O7JW5yyjsCo,['Anand Raj Anand'],2011,Bin Bulaye Baraati,
Kismat,['Ritu Pathak'],Bin Bulaye Baraati,http://www.youtube.com/watch?v=v5YqGdzeoy0,['Anand Raj Anand'],2011,Bin Bulaye Baraati,
Bin Bulaye Baraati,['Anand Raj Anand'],Bin Bulaye Baraati,https://www.youtube.com/watch?v=2p4KOwQsOe8,['Anand Raj Anand'],2011,Bin Bulaye Baraati,
Sawan Ka Tha Mahina,"['Shaan', 'Gorisha']",Bin Bulaye Baraati,https://www.youtube.com/watch?v=Jz5hp79hgb0,['Anand Raj Anand'],2011,Bin Bulaye Baraati,
Mental Zero,['Vishal Dadlani'],Bloodywood,http://www.youtube.com/watch?v=IWERLmn7mhM,['Pentagram'],2011,,
Tomorrow's Decided,['Vishal Dadlani'],Bloodywood,http://www.youtube.com/watch?v=1pMaFgoANzk,['Pentagram'],2011,,
Nocturne,['Vishal Dadlani'],Bloodywood,http://www.youtube.com/watch?v=o9OYFD9qiX8,"['Vishal Dadlani', 'Randolph Correia']",2011,,
Bodyguard,"['Salman Khan', 'Band Of Power']",Bodyguard,http://www.youtube.com/watch?v=q_iunnbPZ28,['Himesh Reshammiya'],2011,Bodyguard,
I Love You,['Ash King'],Bodyguard,http://www.youtube.com/watch?v=0JLRExeOH-k,['Pritam'],2011,Bodyguard,
Desi Beat,"['Mika Singh', 'Amrita Kak']",Bodyguard,http://www.youtube.com/watch?v=TIV6LXJjETA,['Himesh Reshammiya'],2011,Bodyguard,
Teri Meri Meri Teri Prem Kahani Hai Mushkil,"['Rahat Fateh Ali Khan', 'Shreya Ghoshal']",Bodyguard,https://www.youtube.com/watch?v=tyxswccv-VU,['Himesh Reshammiya'],2011,Bodyguard,
Desi Beat (Remix),"['Mika Singh', 'Amrita Kak']",Bodyguard,https://www.youtube.com/watch?v=9lnMiqd0W70,['Himesh Reshammiya'],2011,Bodyguard,
Teri Meri Meri Teri Prem Kahani Hai Mushkil (Reprise),"['Rahat Fateh Ali Khan', 'Shreya Ghoshal']",Bodyguard,https://www.youtube.com/watch?v=MZUOKecXzq0,['Himesh Reshammiya'],2011,Bodyguard,
Teri Meri Meri Teri Prem Kahani Hai Mushkil (Remix),"['Rahat Fateh Ali Khan', 'Shreya Ghoshal']",Bodyguard,https://www.youtube.com/watch?v=DYfZ8ov_Vyc,['Himesh Reshammiya'],2011,Bodyguard,
Body Guard (Remix),"['Salman Khan', 'Band Of Power']",Bodyguard,https://www.youtube.com/watch?v=BhDue7EZ_dw,['Himesh Reshammiya'],2011,Bodyguard,
Desi Beat (Punjabi Hip Hop Mix),"['Alam Gir Khan', 'Amrita Kak']",Bodyguard,https://www.youtube.com/watch?v=Jj8QB-EuoXs,['Himesh Reshammiya'],2011,Bodyguard,
I Love You (Remix),['Ash King'],Bodyguard,https://www.youtube.com/watch?v=SMtMuYNvXaM,['Pritam'],2011,Bodyguard,
I Love You (Unplugged),['Shaan'],Bodyguard,https://www.youtube.com/watch?v=ySH9-ZisM_w,['Pritam'],2011,Bodyguard,
Born This Way,['Lady Gaga'],Born This Way (Bollywood Remix),http://www.youtube.com/watch?v=Y9PIKPs8t3k,['Lady Gaga'],2011,,
Holika,['Kailash Kher'],Bubble Gum,http://www.youtube.com/watch?v=48cV1ShQVag,['Bapi - Tutul'],2011,Bubble Gum,
Party Song,['Hanif Shaikh'],Bubble Gum,http://www.youtube.com/watch?v=K5NK5azhCMc,"['Bapi - Tutul', 'Hanif Shaikh']",2011,Bubble Gum,
C U Later (English),['Palash Sen'],C U Later (English),http://www.youtube.com/watch?v=hLTayrYUybg,"['Palash Sen', 'Deekshant Sherawat']",2011,,
Setting Zaala,"['Sonu Nigam', 'Amit Kumar', 'Yashita']",Chaalis Chauraasi,https://www.youtube.com/watch?v=pJAOjFTJ_gA,['Vishal Rajan'],2011,Chaalis Chauraasi,
Badmast,"['Daler Mehndi', 'Mamta Sharma']",Chaalis Chauraasi,https://www.youtube.com/watch?v=cv1xo6X1-zc,['Lalit Pandit'],2011,Chaalis Chauraasi,
Hawa Hawa - 1,"['Neeraj Shridhar', 'Amitabh Narayan', 'Hassan Jahangir', 'Anirudh']",Chaalis Chauraasi,http://www.youtube.com/watch?v=jmRF3_EK8PU,"['Lalit Pandit', 'Hassan Jahangir']",2011,Chaalis Chauraasi,
Chaalis Chauraasi (4084) Theme,['Vishal Rajan'],Chaalis Chauraasi,https://www.youtube.com/watch?v=i_2uFndgKF0,['Vishal Rajan'],2011,Chaalis Chauraasi,
Hawa Hawa - 2,['Hassan Jahangir'],Chaalis Chauraasi,http://www.youtube.com/watch?v=K5HjwEDEaw0,['Hassan Jahangir'],2011,Chaalis Chauraasi,
Moments In Life,['Natalie Di Luccio'],Chalo Dilli,https://www.youtube.com/watch?v=8dsKY8D9pRQ,['Rohit Kulkarni'],2011,Chalo Dilli,
Dhoop Chhaon,['Rekha Rao'],Chitkabrey,https://www.youtube.com/watch?v=Wb41ZPZYPgU,['Akshay Bafila'],2011,Chitkabrey,
Chinese Khushi,['Sumitra Iyer'],Chitkabrey,https://www.youtube.com/watch?v=aMJWoU_Lp48,['Akshay Bafila'],2011,Chitkabrey,
Prarthana,['Pamela Jain'],Chitkabrey,https://www.youtube.com/watch?v=NcRDnhugNnU,['Akshay Bafila'],2011,Chitkabrey,
Aaj Chalein Hum,"['Shaan', 'Pamela Jain']",Chitkabrey,https://www.youtube.com/watch?v=4-OdCB-Fbeo,['Akshay Bafila'],2011,Chitkabrey,
Chinese Khushi (Remix),['Sumitra Iyer'],Chitkabrey,https://www.youtube.com/watch?v=-tTC1hCCFC4,['Akshay Bafila'],2011,Chitkabrey,
O Majhi Re,"['Shaan', 'Saurav Mandal']",Coke Studio 1 - Episode 01,http://www.youtube.com/watch?v=X-CKZCqH6IQ,['Traditional'],2011,,
Yaar Basainda,"['Tochi Raina', 'Mathangi Rajshekhar']",Coke Studio 1 - Episode 01,http://www.youtube.com/watch?v=BvmYLvy8Tx4,"['Vinay Kochar', 'Thyagaraja']",2011,,
Tip Top / Mi Dolkar,"['Shankar Mahadevan', 'Khagen Gogoi']",Coke Studio 1 - Episode 01,https://www.youtube.com/watch?v=kkIXmiKD-q4,['Traditional'],2011,,
Vethalai,"['Kailash Kher', 'Chinna Ponnu']",Coke Studio 1 - Episode 01,https://www.youtube.com/watch?v=1xFG801xfRQ,"['Chinna Ponnu', 'Kailash Kher']",2011,,
Bichhua,"['Sunidhi Chauhan', 'Mousam Gogoi']",Coke Studio 1 - Episode 01,https://www.youtube.com/watch?v=w5uDhsvRkSw,['Salil Chowdhury'],2011,,
Hoo,['Harshdeep Kaur'],Coke Studio 1 - Episode 01,http://www.youtube.com/watch?v=1YBH177UrxU,['Leslie Lewis'],2011,,
Allah Hi Rehem,['Shankar Mahadevan'],Coke Studio 1 - Episode 02,http://www.youtube.com/watch?v=1AKjFMFSiwk,['Shankar - Ehsaan - Loy'],2011,,
Dheere Dheere,['Megha Sriram Dalton'],Coke Studio 1 - Episode 02,https://www.youtube.com/watch?v=BMO4ibQnsQs,['Chandrashekhar Mishra'],2011,,
Jiya Laage Na,"['Shankar Mahadevan', 'Khagen Gogoi', 'Megha Dalton', 'Akriti Kakar', 'Leslie Lewis']",Coke Studio 1 - Episode 02,https://www.youtube.com/watch?v=fD71_NHVCy8,['Rajesh Johri'],2011,,
Mehrmaa,['Akriti Kakar'],Coke Studio 1 - Episode 02,http://www.youtube.com/watch?v=LhXXQfX9fxA,['Shankar Mahadevan'],2011,,
Tu Maane Ya Naa Maane,['Wadali Brothers'],Coke Studio 1 - Episode 03,http://www.youtube.com/watch?v=tL5sYdlk20I,['R.P. Deewana'],2011,,
Chitthiye,"['Sunidhi Chauhan', 'Wadali Brothers']",Coke Studio 1 - Episode 03,http://www.youtube.com/watch?v=EbfViB3Aviw,['Naqsh Lyallpuri'],2011,,
Maula Maula,"['Rabbani Mustafa', 'Divya Lewis', 'Murtuza Mustafa', 'Qadir Mustafa']",Coke Studio 1 - Episode 03,https://www.youtube.com/watch?v=qX1Sb0ngZV8,['Leslie Lewis'],2011,,
Jhakki Dil,"['Sunidhi Chauhan', 'Mousam Gogoi', 'Leslie Lewis', 'Divya Lewis']",Coke Studio 1 - Episode 03,https://www.youtube.com/watch?v=cNgLW1Ao928,['Leslie Lewis'],2011,,
Piya Ghar Aavenge,['Kailash Kher'],Coke Studio 1 - Episode 04,http://www.youtube.com/watch?v=BxV9LEVsy1c,['Kailasa'],2011,,
Bihu Naam (Pak Pak),['Papon'],Coke Studio 1 - Episode 04,http://www.youtube.com/watch?v=00GyKSyXU-I,['Traditional'],2011,,
Dilruba,"['Kailash Kher', 'Paresh Kamath', 'Naresh Kamath']",Coke Studio 1 - Episode 04,http://www.youtube.com/watch?v=dyR_L0UkoX4,['Kailasa'],2011,,
Indian Jaadu,"['Sanjeev Thomas', 'Chinna Ponnu']",Coke Studio 1 - Episode 04,https://www.youtube.com/watch?v=ijQwfyk8hO8,"['Sameer', 'Sanjeev T']",2011,,
Tere Naam,"['Kailash Kher', 'Chinna Ponnu', 'Sanjeev Thomas', 'Papon', 'Leslie Lewis', 'Shruti Pathak']",Coke Studio 1 - Episode 04,http://www.youtube.com/watch?v=vLfHGht_bZ4,"['Victor Mukherjee', 'Chinna Ponnu']",2011,,
Hey Bhagwan,['Raghu Dixit'],Coke Studio 1 - Episode 05,https://www.youtube.com/watch?v=bYzENrdZasg,['Raghu Dixit'],2011,,
Aao Naa Gale Lagao Naa,"['Parthiv Gohil', 'Divya Lewis']",Coke Studio 1 - Episode 05,http://www.youtube.com/watch?v=lFAbAHa6EMo,['R.D. Burman'],2011,,
Tere Bin Main,"['Richa Sharma', 'Bombay Jayashri', 'Raghu Dixit', 'Parthiv Gohil', 'Leslie Lewis', 'Divya Lewis', 'Ustad Rashid Khan']",Coke Studio 1 - Episode 05,http://www.youtube.com/watch?v=ejG2NwA5Crg,['Leslie Lewis'],2011,,
Akhiyan,['Shafqat Amanat Ali'],Coke Studio 1 - Episode 06,http://www.youtube.com/watch?v=qA3dgmdWqcc,['Fuzon'],2011,,
Ghir Ghir,"['Ujwal Nagar', 'Chayan Adhikari']",Coke Studio 1 - Episode 06,http://www.youtube.com/watch?v=vZf_V6e7D1s,['Advaita'],2011,,
Humein Toh Loot Liya,['Sabri Brothers'],Coke Studio 1 - Episode 07,http://www.youtube.com/watch?v=Lfq32rkYyQ8,['Shewan Rizvi'],2011,,
Tu Aashiqui Hai,['KK'],Coke Studio 1 - Episode 07,http://www.youtube.com/watch?v=WuVbS20NiM0,['Vishal - Shekhar'],2011,,
Tu Hai Yahaan,"['KK', 'Sabri Brothers', 'Mathangi Rajshekhar', 'Sanjay Vidyarthi', 'Leslie Lewis']",Coke Studio 1 - Episode 07,http://www.youtube.com/watch?v=XB-Y-zvKIpM,['Leslie Lewis'],2011,,
Tum Jo Mil Gaye Ho,"['Shaan', 'Harshdeep Kaur']",Coke Studio 1 - Episode 08,http://www.youtube.com/watch?v=fYuxcFGfKK8,['Madan Mohan'],2011,,
Heiyo Re Heiyo,['Saurav Moni'],Coke Studio 1 - Episode 08,https://www.youtube.com/watch?v=Y40EXn4wOE8,['Traditional'],2011,,
Sumbaran Mandal,['Nandesh Umap'],Coke Studio 1 - Episode 08,http://www.youtube.com/watch?v=bzeIue58kas,['Traditional'],2011,,
Jab Se Tere Naina,['Shaan'],Coke Studio 1 - Episode 08,https://www.youtube.com/watch?v=qz7AkPKntN0,['Monty Sharma'],2011,,
