title,singers,album,download_link,directors,year,film,cast
Aaja Ve,['Vaibhaw Wish'],Aaja Ve,https://www.youtube.com/watch?v=VZN49OxE_VU,"['Vaibhaw Wish', 'Sammy - Sonu']",2019,,
Aakhiyan Mila Ke,['Shaskvir'],Aakhiyan Mila Ke,https://www.youtube.com/watch?v=Feo6cgXYByk,['Shaskvir'],2019,,
Aakhri Baar,['Palash Muchhal'],Aakhri Baar,https://www.youtube.com/watch?v=H6EcQuwrpb4,['Palash Muchhal'],2019,,
Aane Wale Pal,"['Zubeen Garg', 'Angel Rai']",Aane Wale Pal,https://www.youtube.com/watch?v=Q2lBhEyl9nc,['Abhinov Borah'],2019,,
Aankh Hai Bhari Bhari (Reprised),['Khwahish Gal'],Aankh Hai Bhari Bhari (Reprised),https://www.youtube.com/watch?v=GCp70VGqWWE,"['Nadeem - Shravan', 'Navdeep Dhatra']",2019,,
Aankhon Aankhon Mein,['Bharatt - Saurabh'],Aankhon Aankhon Mein,https://www.youtube.com/watch?v=ODe4dY4IN20,['Bharatt - Saurabh'],2019,,
Aankhon Ke Ishaare,['Raahul Jatin'],Aankhon Ke Ishaare,https://www.youtube.com/watch?v=N7w9huthDb0,['Raahul Jatin'],2019,,
Aankhon Se,['Nishit Mishra'],Aankhon Se,https://www.youtube.com/watch?v=A2YF7NeZSyw,"['Nishit Mishra', 'Dhruv Rathod']",2019,,
Aankhon Se Keh Du,['Aabhik Ghosh'],Aankhon Se Keh Du,https://www.youtube.com/watch?v=jS_vyKqvjbE,['Aabhik Ghosh'],2019,,
Aao Chalo,['Soham Naik'],Aao Chalo,https://www.youtube.com/watch?v=c1fphcGPxjg,"['Shivang Mathur', 'Abhiraj Gupta']",2019,,
Aap Sa Yaar,['Ajit Singh - I'],Aap Sa Yaar,https://www.youtube.com/watch?v=yTqUqUQaXSw,['Ename'],2019,,
Aashiqui,['Gaurav Sharma - I'],Aashiqui,https://www.youtube.com/watch?v=iZfvt18b_og,['Gaurav Sharma - I'],2019,,
Aawara,['Ace'],Aawara,https://www.youtube.com/watch?v=VJDSL85YHxQ,['Ace'],2019,,
Aawara Shaam Hai,['Piyush Mehroliyaa'],Aawara Shaam Hai,https://www.youtube.com/watch?v=P-z3aLhp9w4,['Meet Bros'],2019,,
Ab Kuch Aisa,['Joel Rebello'],Ab Kuch Aisa,https://www.youtube.com/watch?v=e6aDzweFrUQ,"['Darrel Mascarenhas', 'Joel Rebello']",2019,,
Ab Mujhe Raat Din,['Alisha Seema Khan'],Ab Mujhe Raat Din,https://www.youtube.com/watch?v=xNbhLboHnRo,"['Sajid - Wajid', 'Sandeep Batra']",2019,,
Adhoora,['Tabish Pasha'],Adhoora,https://www.youtube.com/watch?v=dXyur8NEb_k,['Tabish Pasha'],2019,,
Adhoore Adhoore,"['Shree D.', 'Aakanksha Sharma']",Adhoore Adhoore,https://www.youtube.com/watch?v=Aqv6GHqNPLQ,['Shree D.'],2019,,
Adhoori Si,['Nilotpal Bora'],Adhoori Si,https://www.youtube.com/watch?v=P04Vt8yr52k,['Nilotpal Bora'],2019,,
Ae Khuda,['Rajat Kumar - I'],Ae Khuda,https://www.youtube.com/watch?v=opMBxIRbTi8,['Rajat Kumar - I'],2019,,
Ae Mere Des,['Jubin Nautiyal'],Ae Mere Des,https://www.youtube.com/watch?v=1SrR3PL8Wec,['Joe Costa'],2019,,
Aisi Deewangi (Recreated),['Mann Taneja'],Aisi Deewangi (Recreated),https://www.youtube.com/watch?v=dK-S5nqUBRA,"['Nadeem - Shravan', 'Mann Taneja']",2019,,
Aji Rooth Kar Ab Kahan Jaiyega - Unplugged,['Jonita Gandhi'],Aji Rooth Kar Ab Kahan Jaiyega - Unplugged,https://www.youtube.com/watch?v=BgC596rJ6Jo,"['Shankar - Jaikishan', 'Keba Jeremiah']",2019,,
Ajeeb Daastan Hai Yeh,['Sanah Moidutty'],Ajib Daastan Hai Yeh,https://www.youtube.com/watch?v=fgZcmFxaH9o,"['Shankar - Jaikishan', 'Prasanna Suresh']",2019,,
Aks Tera,['Avanie Joshi'],Aks Tera,https://www.youtube.com/watch?v=QViXX30DTB4,['Ceazer'],2019,,
Aksar Is Duniya Mein (Recreated Version),"['Mann Taneja', 'Rukhsar - I']",Aksar Is Duniya Mein (Recreated Version),https://www.youtube.com/watch?v=NCT59bFQiwE,"['Nadeem - Shravan', 'Equinox']",2019,,
Jab Se Mera Dil,"['Armaan Malik', 'Palak Muchhal']",Amavas,https://www.youtube.com/watch?v=XNPbW9BmBSo,['Sanjeev - Darshan'],2019,Amavas,
Finito ,"['Jubin Nautiyal', 'Sukriti Kakar', 'Ikka']",Amavas,https://www.youtube.com/watch?v=A1U3LiaFeoM,['Abhijit Vaghani'],2019,Amavas,
Dhadkan,"['Jubin Nautiyal', 'Palak Muchhal']",Amavas,https://www.youtube.com/watch?v=-8p88NHmYzM,['Sanjeev - Darshan'],2019,Amavas,
Bheege Bheege,"['Ankit Tiwari', 'Sunidhi Chauhan']",Amavas,https://www.youtube.com/watch?v=96Drkeg2lHw,['Ankit Tiwari'],2019,Amavas,
Zikr,['Armaan Malik'],Amavas,https://www.youtube.com/watch?v=3bqrpM7667w,['Asad Khan'],2019,Amavas,
Amma Bawa,['Anuj Gurwara'],Amma Bawa,https://www.youtube.com/watch?v=8pGGUCiqgA8,['Sanket Sane'],2019,,
Anhad Baaje,['Chinmayi Tripathi'],Anhad Baaje,https://www.youtube.com/watch?v=DgajMnyM8C8,['Chinmayi Tripathi'],2019,,
Ankahee,['Siddheswar Laik'],Ankahee,https://www.youtube.com/watch?v=AvTRjnOWxXA,['Bandey'],2019,,
Apna Bana Le Na,['Shazeb Tejani'],Apna Bana Le Na,https://www.youtube.com/watch?v=_2sTY760CIA,"['DJ Shadow Dubai', 'Atif Ali']",2019,,
Are You Ready For The Big Bang,['Badshah'],Are You Ready For The Big Bang,https://www.youtube.com/watch?v=GxJeZ11P558,['Badshah'],2019,,
Main Deewana Tera,"['Guru Randhawa', 'Nikita Gandhi']",Arjun Patiala,https://www.youtube.com/watch?v=RIVPYRsINzk,['Sachin - Jigar'],2019,Arjun Patiala,
Crazy Habibi Vs Decent Munda (Habibi Meri Jaaniyan),['Guru Randhawa'],Arjun Patiala,https://www.youtube.com/watch?v=VMgkXAZyrh4,['Sachin - Jigar'],2019,Arjun Patiala,
Dil Todeya,['Diljit Dosanjh'],Arjun Patiala,https://www.youtube.com/watch?v=mKADRBhZKA4,"['Sachin - Jigar', 'Guru Randhawa']",2019,Arjun Patiala,
Sachiya Mohabbatan Main Tenu Karda,['Sachet Tandon'],Arjun Patiala,https://www.youtube.com/watch?v=6OZ3pt7B5vc,['Sachin - Jigar'],2019,Arjun Patiala,
Sip Sip Kar Piyunga,['Guru Bhullar'],Arjun Patiala,https://www.youtube.com/watch?v=9gIsSlCrnMs,['Akash D.'],2019,Arjun Patiala,
Saanwre Se Baanwre Se Do Naina Yeh,"['Yasser Desai', 'Aakanksha Sharma']",Article 15,https://www.youtube.com/watch?v=2dQqhjezk70,['Piyush Shankar'],2019,Article 15,
Aana Aa Bhi Jaana Intezari Hai Teri,['Armaan Malik'],Article 15,https://www.youtube.com/watch?v=9gGy5SFcUlk,['Anurag Saikia'],2019,Article 15,
Aana Aa Bhi Jaana Intezari Hai Teri (Unplugged),['Ayushmann Khurrana'],Article 15,https://www.youtube.com/watch?v=bTZqQcvFsG0,['Anurag Saikia'],2019,Article 15,
Aana Aa Bhi Jaana Intezari Hai Teri (Asees Version),['Asees Kaur'],Article 15,https://www.youtube.com/watch?v=uspM9J-eL8I,['Anurag Saikia'],2019,Article 15,
Kahab Toh Lag Jaai Dhak Se,['Sayani Gupta'],Article 15,https://www.youtube.com/watch?v=UQ8Wdp5MsN8,['Anurag Saikia'],2019,Article 15,
Shuru Karein Kya,"['SlowCheeta', 'Dee MC', 'Kaam Bhaari', 'Spitfire']",Article 15,https://www.youtube.com/watch?v=m6blCId59qc,['Gingger Shankar'],2019,Article 15,
Arziyaan,['Shahid Mallya'],Arziyaan,https://www.youtube.com/watch?v=cao-8HwCcC4,['Prekhar Verma'],2019,,
Ashiq Tera,['Sandeep Chouhan'],Ashiq Tera,https://www.youtube.com/watch?v=RMi6V88ll90,['Sandeep Chouhan'],2019,,
Aur Kuch Baki,['Yasser Desai'],Aur Kuch Baki,https://www.youtube.com/watch?v=hxfSblBMCgU,['Harshit Saxena'],2019,,
Aye Mere Humsafar,"['Raj Barman', 'Anweshaa']",Aye Mere Humsafar,https://www.youtube.com/watch?v=AvtO2d59PrI,"['Anu Malik', 'Joy - Anjan']",2019,,
Baalma - Dandiya Anthem,['Rajeev Raja'],Baalma - Dandiya Anthem,https://www.youtube.com/watch?v=xWccBwh-Iyk,"['Rajeev Raja', 'Naitik Nagda', 'Kalyanji - Anandji']",2019,,
Baarish,['Arnab Chakraborty'],Baarish,https://www.youtube.com/watch?v=z8VFPgbxSQg,['Pritam Choudhury'],2019,,
Baarishon Ke Sang,['Rishabh Srivastava'],Baarishon Ke Sang,https://www.youtube.com/watch?v=I4NuCAXhUvM,['Rishabh Srivastava'],2019,,
Baatein Purani,['Raman Mahadevan'],Baatein Purani,https://www.youtube.com/watch?v=4viJBkurj44,['Rohan Puntambekar'],2019,,
Baby Bewafa,['Goldie Sohel'],Baby Bewafa,https://www.youtube.com/watch?v=5eaAy66xCOk,['Ramji Gulati'],2019,,
Bad Chick,"['Baani', 'Oye Sheraa']",Bad Chick,https://www.youtube.com/watch?v=zpiLOs-iFIc,['Oye Sheraa'],2019,,
Bade Bade Khwaab,['Rob C\t'],Bade Bade Khwaab,https://www.youtube.com/watch?v=sNX9LVWU1IE,['Flamboy'],2019,,
Kyun Rabba,['Armaan Malik'],Badla,https://www.youtube.com/watch?v=9aaRllt7VP0,['Amaal Malik'],2019,Badla,
Aukaat,"['Amitabh Bachchan', 'Clinton Cerejo', 'Amit Mishra']",Badla,https://www.youtube.com/watch?v=7xQttvSJNa4,['Clinton Cerejo'],2019,Badla,
Tum Naa Aaye,['KK'],Badla,https://www.youtube.com/watch?v=PVjAEOFclGw,['Amaal Mallik'],2019,Badla,
Badla,['Anupam Roy'],Badla,https://www.youtube.com/watch?v=uogtx56KTGw,['Anupam Roy'],2019,Badla,
Kyun Rabba - Reprise,['Armaan Malik'],Badla,https://www.youtube.com/watch?v=RHxrA51JOf8,['Amaal Malik'],2019,Badla,
Bagavat,['Jasmine Sandlas'],Bagavat,https://www.youtube.com/watch?v=rcJLsyONUfA,['Intense'],2019,,
Don't Be Shy Again,"['Badshah', 'Shalmali Kholgade', 'Gurdeep Mehndi']",Bala,https://www.youtube.com/watch?v=_PHchFX5qiE,"['Sachin - Jigar', 'Dr. Zeus']",2019,Bala,
Naah Goriye,"['Harrdy Sandhu', 'Swasti Mehul']",Bala,https://www.youtube.com/watch?v=Bj_xaltfmEU,"['B Praak', 'Jaani']",2019,Bala,
Pyar Toh Tha Tab,"['Jubin Nautiyal', 'Asees Kaur']",Bala,https://www.youtube.com/watch?v=vHAYKhdJQzs,['Sachin - Jigar'],2019,Bala,
Tequila,"['Jigar Saraiya', 'Divya Kumar']",Bala,https://www.youtube.com/watch?v=TtZb74Rtj5I,['Sachin - Jigar'],2019,Bala,
Ab Bhale Tu Sataa Zindagi,['Papon'],Bala,https://www.youtube.com/watch?v=csA4DeeFo5E,['Sachin - Jigar'],2019,Bala,
Barson Beet Gaye,['Rajat Anand'],Barson Beet Gaye,https://www.youtube.com/watch?v=PgjNM-p1Jy8,['Rajat Anand'],2019,,
Bas Mein,['Bhuvan Bam'],Bas Mein,https://www.youtube.com/watch?v=oBfRJplcSuk,['Bhuvan Bam'],2019,,
O Saki Saki Re,"['Neha Kakkar', 'Tulsi Kumar', 'B Praak']",Batla House,https://www.youtube.com/watch?v=_uUdJalMaF8,"['Tanishk Bagchi', 'Vishal - Shekhar']",2019,Batla House,
Humko Rula Diya,"['Ankit Tiwari', 'Dhvani Bhanushali']",Batla House,https://www.youtube.com/watch?v=yziBpq4gYzI,['Ankit Tiwari'],2019,Batla House,
Jaako Rakhe Saaiyan Maar Sake Na Koi,['Navraj Hans'],Batla House,https://www.youtube.com/watch?v=LbZe-40Du08,['Rochak Kohli'],2019,Batla House,
Garam Hai Itnee Body,['Raja Sagoo'],Battalion 609,https://www.youtube.com/watch?v=WfBJRoOUcq0,['Shailendra - Sayanti'],2019,Battalion 609,
Khoya Rahoon Tujh Mein,['Javed Ali'],Battalion 609,https://www.youtube.com/watch?v=zwyvofd04QQ,['Shailendra - Sayanti'],2019,Battalion 609,
Do Peg Pee Ke Aa Gayi Angrezi,['Shailendra Kumar'],Battalion 609,https://www.youtube.com/watch?v=fyMfl_s8uxY,['Shailendra - Sayanti'],2019,Battalion 609,
Kar De Savera,['Shailendra Kumar'],Battalion 609,https://www.youtube.com/watch?v=rUwU-3y0_nc,['Shailendra - Sayanti'],2019,Battalion 609,
Behad Na Karo,['Javed Ali'],Behad Na Karo,https://www.youtube.com/watch?v=wP2rDoCrsL0,['Palash Surya Gogoi'],2019,,
Behki Behki,['Wrisha Dutta'],Behki Behki,https://www.youtube.com/watch?v=CFXGRp3T9Ss,['Sugat Dhanvijay'],2019,,
Beintehaa,['Altaaf Sayyed'],Beintehaa,https://www.youtube.com/watch?v=LvGgjpoojPY,"['Altaaf Sayyed', 'Manny Verma']",2019,,
Bekarariyan,['Krisha Arora'],Bekarariyan,https://www.youtube.com/watch?v=dsi4l_Eq35k,['TNP Band'],2019,,
Believe In Love,['Sachet - Parampara'],Believe In Love,https://www.youtube.com/watch?v=_Sk2v0HXWSc,['Sachet - Parampara'],2019,,
Bepanah,"['Tina Kundalia Singh', 'Arko Pravo Mukherjee']",Bepanah,https://www.youtube.com/watch?v=5XCjJhNw8GQ,['Rishabh Srivastava'],2019,,
Beshram,['Renu Sharma'],Beshram,https://www.youtube.com/watch?v=m16lCTrLw9o,['Vikram Montrose'],2019,,
Bewajah,['Amit Gupta'],Bewajah,https://www.youtube.com/watch?v=dSEC_oKyZjk,['TeamAG'],2019,,
Bezubaan,['Ajay Kumar - IV'],Bezubaan,https://www.youtube.com/watch?v=lV6cTLLMvJQ,['Romee Khan'],2019,,
Aaja Doob Jaoon Teri Aankhon Ke Ocean Mein Slow Motion Mein,"['Nakash Aziz', 'Shreya Ghoshal']",Bharat,https://www.youtube.com/watch?v=8AedZtuoVSg,['Vishal - Shekhar'],2019,Bharat,
Ishqe Di Chashni,['Abhijeet Srivastava'],Bharat,https://www.youtube.com/watch?v=yFZvQ1Uv358,['Vishal - Shekhar'],2019,Bharat,
Aithey Aa,"['Akasa Singh', 'Neeti Mohan', 'Kamaal Khan']",Bharat,https://www.youtube.com/watch?v=UjTGNhb5KEU,['Vishal - Shekhar'],2019,Bharat,
Zinda Hoon Main Tujh Mein,['Vishal Dadlani'],Bharat,https://www.youtube.com/watch?v=--7kFu0_sEM,"['Julius Packiam', 'Ali Abbas Zafar']",2019,Bharat,
Main Turpeya,['Sukhwinder Singh'],Bharat,https://www.youtube.com/watch?v=j91V0X53bb4,['Vishal - Shekhar'],2019,Bharat,
Aaya Na Tu,['Jyoti Nooran'],Bharat,https://www.youtube.com/watch?v=BT-Deine6CQ,['Vishal - Shekhar'],2019,Bharat,
Thap Thap Dholak Di Ghar Bulaave,['Sukhwinder Singh'],Bharat,https://www.youtube.com/watch?v=MoyEtBEUjaI,['Vishal - Shekhar'],2019,Bharat,
Ishqe Di Chashni Reprise,['Neha Bhasin'],Bharat,https://www.youtube.com/watch?v=y84e_qzASo4,['Vishal - Shekhar'],2019,Bharat,
Aithey Aa (Dance Version),"['Nakash Aziz', 'Neeti Mohan']",Bharat,https://www.youtube.com/watch?v=MhmQdqmhLo4,['Vishal - Shekhar'],2019,Bharat,
Bheege Bheege Labon Se,"['Aaniya Sayyed', 'Altaaf Sayyed']",Bheege Bheege Labon Se,https://www.youtube.com/watch?v=05XYNQwLzYc,"['Altaaf Sayyed', 'Manny Verma']",2019,,
Bheegi Bheegi Si,"['Akash Shah', 'Bhavya Pandit']",Bheegi Bheegi Si,https://www.youtube.com/watch?v=JqqflLEsmVE,['Akash Shah'],2019,,
Bhool Ja,['Madhu B.'],Bhool Ja,https://www.youtube.com/watch?v=6Lad8HrqQYU,['Siddharth Amit Bhavsar'],2019,,
Bhula Diya,['Darshan Raval'],Bhula Diya,https://www.youtube.com/watch?v=g7Gu9fc4hEI,['Anurag Saikia'],2019,,
Bijli Ki Taar,['Tony Kakkar'],Bijli Ki Taar,https://www.youtube.com/watch?v=hpBQo3xkQPE,['Tony Kakkar'],2019,,
Bil Se Nagin Jo Nikli,['Sona Mohapatra'],Bil Se Nagin Jo Nikli,https://www.youtube.com/watch?v=mYo6DiLbDWo,"['DJ Sheizwood', 'Paresh Thakur']",2019,,
Bin Tere Sanam (Recreated),['Jasmeet J.'],Bin Tere Sanam (Recreated),https://www.youtube.com/watch?v=gzKf3DJLwJI,"['Jatin - Lalit', 'Anurag - Abhishek']",2019,,
School Chalo Tum,['Raghubir Yadav'],Blackboard Vs Whiteboard,https://www.youtube.com/watch?v=QOsytlnGttQ,['Jayant Aryan'],2019,Blackboard Vs Whiteboard,
Dhoop Banen Hum,['Amit Mutreja'],Blackboard Vs Whiteboard,https://www.youtube.com/watch?v=vTiT3GNsSKM,['Jayant Aryan'],2019,Blackboard Vs Whiteboard,
Kuchh Ankahi Si,"['Nazim K. Ali', 'Sarodee Borah']",Blackboard Vs Whiteboard,https://www.youtube.com/watch?v=lKxqLQAaeOw,['Jayant Aryan'],2019,Blackboard Vs Whiteboard,
Bahte Pani Sa,['Vikrant Bhartiya'],Blackboard Vs Whiteboard,https://www.youtube.com/watch?v=NpgpDz77TWA,['Jayant Aryan'],2019,Blackboard Vs Whiteboard,
Lalan Mora,['Raghubir Yadav'],Blackboard Vs Whiteboard,https://www.youtube.com/watch?v=K9UjVzUzm6k,['Jayant Aryan'],2019,Blackboard Vs Whiteboard,
Ali Ali,"['B Praak', 'Arko']",Blank,https://www.youtube.com/watch?v=ExqNTOV-lMY,['Arko'],2019,Blank,
Himmat Kar Ja,['Romy'],Blank,https://www.youtube.com/watch?v=j0Y0UGkKYVk,['Sonal Pradhaan'],2019,Blank,
Tujh Mein Hai Aag Baaki,['Romy'],Blank,https://www.youtube.com/watch?v=k8htHooCx0I,['Sonal Pradhaan'],2019,Blank,
Warning Nahin Doonga,"['Amit Mishra', 'Enbee']",Blank,https://www.youtube.com/watch?v=WNRQn4E547Y,['Raghav Sachar'],2019,Blank,
Bling,['Dipesh Agarwal'],Bling,https://www.youtube.com/watch?v=Z0ttWuPuGdQ,['Dipesh Agarwal'],2019,,
So Gaya Yeh Jahan,"['Nitin Mukesh', 'Jubin Nautiyal', 'Saloni Thakkar']",Bypass Road,https://www.youtube.com/watch?v=eDjiMyXvOng,"['Raaj Aashoo', 'Laxmikant - Pyarelal']",2019,Bypass Road,
Tanha Mera Pyaar Kare Intezar,['Mohit Chauhan'],Bypass Road,https://www.youtube.com/watch?v=y_VEufueQkA,['Rohan - Rohan'],2019,Bypass Road,
Ishq Maine Paaya,['Sharib Sabri'],Bypass Road,https://www.youtube.com/watch?v=wggp8klcCS4,['Sharib - Toshi'],2019,Bypass Road,
Casanova,['Jeet Mahal'],Casanova,https://www.youtube.com/watch?v=lAAJjdYmllE,"['Jeet Mahal', 'Aydro']",2019,,
Chadar Ki Silvatein,['Manoj Verma - I'],Chadar Ki Silvatein,https://www.youtube.com/watch?v=m3W9EdsM56E,['Manoj Verma - I'],2019,,
Chadha Rang,['Sona Mohapatra'],Chadha Rang,https://www.youtube.com/watch?v=oi1dhUBrvXY,['Akshay Varma'],2019,,
Chaiyya Chaiyya (Recreated),['Siddharth Slathia'],Chaiyya Chaiyya (Recreated),https://www.youtube.com/watch?v=19TDcLM6pd8,"['Siddharth Slathia', 'A.R. Rahman']",2019,,
Chal Dost,['Padamjeet Sehrawat'],Chal Dost,https://www.youtube.com/watch?v=MQuYoGS4WdY,"['Padamjeet Sehrawat', 'Kamal Joshi']",2019,,
Chala Hoon,['Digvijay Joshi'],Chala Hoon,https://www.youtube.com/watch?v=0KIe8-aIYgU,['Digvijay Joshi'],2019,,
Chala Ja Raha Hoon,['Hilal Qutb Wani'],Chala Ja Raha Hoon,https://www.youtube.com/watch?v=IXYMDL1GvYU,['Imran Shahid'],2019,,
Chala Jata Hoon,['Sanam Puri'],Chala Jata Hoon,https://www.youtube.com/watch?v=_WYVtp_rFmg,"['Sanam', 'R.D. Burman']",2019,,
Chalna Hai,['Shahid Mallya'],Chalna Hai,https://www.youtube.com/watch?v=VPM1lxUGeWc,['Vishnu Mishra'],2019,,
Chand Si Mehbooba - Recreated,['Rahul Vaidya'],Chand Si Mehbooba - Recreated,https://www.youtube.com/watch?v=EUDRQiw9jVI,"['Ajay Singha', 'Kalyanji - Anandji']",2019,,
Chand Taare (Cover Song),['Pranav Chandran'],Chand Taare (Cover Song),https://www.youtube.com/watch?v=GoIlAaWkM7c,"['Jatin - Lalit', 'Pranshu Jha']",2019,,
Chappan Churi,['Mandakini Bora'],Chappan Churi,https://www.youtube.com/watch?v=CuZ_LDSpMZQ,['Javed Hussain - I'],2019,,
Chehra Kya Dekhte Ho (Recreated Version),"['Mann Taneja', 'Bivasini Sarangi']",Chehra Kya Dekhte Ho (Recreated Version),https://www.youtube.com/watch?v=hxF20spgM2Q,"['Mann Taneja', 'Nadeem - Shravan']",2019,,
Woh Din Bhi Kya Din The,['Tushar Joshi'],Chhichhore,https://www.youtube.com/watch?v=-z_UvHknyrc,['Pritam'],2019,Chhichhore,
Control,"['Nakash Aziz', 'Manish J. Tipu', 'Geet Sagar', 'Sreeramchandra', 'Amitabh Bhattacharya']",Chhichhore,https://www.youtube.com/watch?v=ABG0gQ9czvk,['Pritam'],2019,Chhichhore,
Fikar Not,"['Nakash Aziz', 'Dev Negi', 'Amit Mishra', 'Amitabh Bhattacharya', 'Sreeramchandra', 'Antara Mitra']",Chhichhore,https://www.youtube.com/watch?v=mxva6l4bCSI,['Pritam'],2019,Chhichhore,
Kal Ki Hi Baat Hai,['KK'],Chhichhore,https://www.youtube.com/watch?v=JeGBNhyJeE4,['Pritam'],2019,Chhichhore,
Khairiyat Poochho Kabhi To (Happy),['Arijit Singh'],Chhichhore,https://www.youtube.com/watch?v=hoNb6HuNmU0,['Pritam'],2019,Chhichhore,
Woh Din Bhi Kya Din The (Arijit Singh Version),['Arijit Singh'],Chhichhore,https://www.youtube.com/watch?v=xC1cj9zhh6k,['Pritam'],2019,Chhichhore,
