title,singers,album,download_link,directors,year,film,cast
Haiya Hoo Kya Masti,"['Alka Yagnik', 'Kumar Sanu', 'Udit Narayan']",Albela,https://www.youtube.com/watch?v=9snqAlRyZMQ,['Jatin - Lalit'],2001,Albela,
Soniya,['Alisha Chinai'],Alisha,http://www.youtube.com/watch?v=sx9tMMTPwjk,['Sandeep Chowta'],2001,,
Mujhe Ishq Hai Ishq Se (Ishq Se Ishq),['Alisha Chinai'],Alisha,http://www.youtube.com/watch?v=eoHw4xJHaJU,['Sandeep Chowta'],2001,,
Seulement Vous (Only You),['Alisha Chinai'],Alisha,http://www.youtube.com/watch?v=gkIzpm8gyAI,['Sandeep Chowta'],2001,,
Woh Pyaar Mera,['Alisha Chinai'],Alisha,http://www.youtube.com/watch?v=WGteXsoXE_I,['Sandeep Chowta'],2001,,
Woh Pyaar Mera - Remix,['Alisha Chinai'],Alisha,http://www.youtube.com/watch?v=gKkGkSC9Nk8,['Sandeep Chowta'],2001,,
Sawan Aayo Re,"['Kumar Sanu', 'Sunidhi Chauhan']",Arjun Devaa,https://www.youtube.com/watch?v=qo5YQI09CZQ,"['Gunvantraaj', 'Ram Shankar']",2001,Arjun Devaa,
Na Jaoongi Bihar U.P.,['Sapna Awasthi'],Arjun Devaa,https://www.youtube.com/watch?v=UpU74WzcNTw,"['Ram Shankar', 'Gunvantraaj']",2001,Arjun Devaa,
San Sanana,"['Alka Yagnik', 'Hema Sardesai']",Asoka,https://www.youtube.com/watch?v=75mx2r5EC9k,['Anu Malik'],2001,Asoka,
Raat Ka Nasha,['K.S. Chitra'],Asoka,https://www.youtube.com/watch?v=q7Mn3KrTrNg,['Anu Malik'],2001,Asoka,
Roshni Se,"['Abhijeet', 'Alka Yagnik']",Asoka,https://www.youtube.com/watch?v=sRVKz2LsBQk,['Anu Malik'],2001,Asoka,
Aa Tayar Hoja,['Sunidhi Chauhan'],Asoka,https://www.youtube.com/watch?v=Zm48_yyiF-w,['Anu Malik'],2001,Asoka,
O Re Kanchi,"['Abhijeet', 'Alka Yagnik']",Asoka,https://www.youtube.com/watch?v=wCbOu0LSpy0,['Anu Malik'],2001,Asoka,
Tapka Daal,"['Amit Kumar', 'Babul Supriyo']",Avgat,https://www.youtube.com/watch?v=ZElYEThhVdo,['Surinder Kohli'],2001,Avgat,
Ae Sanam Tujhse Main Jab Door Chala Jaoonga,['Kumar Vishu'],Bedard Sanam,http://www.youtube.com/watch?v=EcZCxUN7fVA,['Anil Sharma - IV'],2001,,
Aisi Chaal Chali Daulat Ne,['Kumar Vishu'],Bedard Sanam,http://www.youtube.com/watch?v=wgEhHcGIkyo,['Anil Sharma - IV'],2001,,
Dil Ki Baat Kare Har Koi,"['Kumar Vishu', 'Anuradha Paudwal']",Bedard Sanam,http://www.youtube.com/watch?v=f8s8q6vCEg8,['Anil Sharma - IV'],2001,,
Dil Mein Sama Kar Wo Bedardi,['Kumar Vishu'],Bedard Sanam,http://www.youtube.com/watch?v=A75MFNS5qEI,['Anil Sharma - IV'],2001,,
Mujhe Maut Kyun Na Aai,['Kumar Vishu'],Bedard Sanam,http://www.youtube.com/watch?v=vTH0I4EKNcA,['Anil Sharma - IV'],2001,,
Muje Yaad Hai,['Kumar Vishu'],Bedard Sanam,http://www.youtube.com/watch?v=p9IgU1Uh-sk,['Anil Sharma - IV'],2001,,
Pehle Humdard Banega,['Kumar Vishu'],Bedard Sanam,http://www.youtube.com/watch?v=B16fuar9pzs,['Anil Sharma - IV'],2001,,
Bekaar Ki Hain Baaten,['Rocky - Shiva'],Bengal Tiger,https://www.youtube.com/watch?v=hIl2xDJQCfM,"['Gulam Ali Chander', 'Arvinder - Surinder']",2001,Bengal Tiger,
Meri Paan Ki Dukan Agar Hoti,"['Abhijeet', 'Jaspinder Narula']",Bhairav,https://www.youtube.com/watch?v=wvoW0c_xZtA,['Surender Sodhi'],2001,Bhairav,
Sun Meri Gal,"['Jaspinder Narula', 'Sonu Nigam']",Censor,https://www.youtube.com/watch?v=f8IuUxnp06g,['Jatin - Lalit'],2001,Censor,
Aaya Samay,"['Jaspinder Narula', 'Vinod Rathod']",Censor,https://www.youtube.com/watch?v=8sTCivtWlxY,['Jatin - Lalit'],2001,Censor,
Mere Dil Mein Tum Nazar Mein Tum,['Lata Mangeshkar'],Censor,https://www.youtube.com/watch?v=M44dPryAhMk,['Jatin - Lalit'],2001,Censor,
Hum Jo Rang Mein Aa Gaye,['Kumar Sanu'],Censor,https://www.youtube.com/watch?v=cIXxZuc5EUQ,['Jatin - Lalit'],2001,Censor,
Is Tarah Dekho,"['Alka Yagnik', 'Udit Narayan']",Censor,https://www.youtube.com/watch?v=DOKuTxkVi0U,['Jatin - Lalit'],2001,Censor,
Ho Aaj Mazhab Koi,"['Kavita Krishnamurthy', 'Roop Kumar Rathod', 'Vinod Rathod', 'Vijeta Pandit']",Censor,https://www.youtube.com/watch?v=sR4U9-t0OBI,['Jatin - Lalit'],2001,Censor,
Yaaron Jo Kal Tak The Hum Tum,"['Alka Yagnik', 'Jaspinder Narula', 'Kumar Sanu', 'Udit Narayan']",Censor,https://www.youtube.com/watch?v=r82_bGDJe_s,['Jatin - Lalit'],2001,Censor,
Yeh Chand Koi Deewana Hai,"['Alka Yagnik', 'Kumar Sanu']",Chhupa Rustam,https://www.youtube.com/watch?v=0d09ug9Mkgw,['Anand - Milind'],2001,Chhupa Rustam,
Diwani Diwani,"['Anaida', 'Anu Malik']",Chori Chori Chupke Chupke,https://www.youtube.com/watch?v=FGs3DHoeZKc,['Anu Malik'],2001,Chori Chori Chupke Chupke,
Deewana Hai Yeh Mann,"['Alka Yagnik', 'Sonu Nigam']",Chori Chori Chupke Chupke,https://www.youtube.com/watch?v=_Tohhrjqqhw,['Anu Malik'],2001,Chori Chori Chupke Chupke,
Apni Marzi Se Kahaan,['Jagjit Singh'],Classics Collection,https://www.youtube.com/watch?v=P2KxzbKLYpg,['Talat Aziz'],2001,,
Gumsum Ye Jahaan Hai,['Jagjit Singh'],Classics Collection,http://www.youtube.com/watch?v=Jo3URVQHiHM,['Krishan Sehgal'],2001,,
Laagi Ram Bhajan Ni Lagni,['Jagjit Singh'],Classics Collection,https://www.youtube.com/watch?v=rEZHj-o3Q74,['Ajit Merchant'],2001,,
Raat Khamosh hai,['Jagjit Singh'],Classics Collection,http://www.youtube.com/watch?v=TCXK9Ewz7CI,['Ajit Merchant'],2001,,
Kaun Kehta Hai,['Jagjit Singh'],Classics Collection,https://www.youtube.com/watch?v=7coH7SImyzk,['Jagjit Singh'],2001,,
Tum Itna Jo Muskura Rahe Ho,['Jagjit Singh'],Classics Collection,http://www.youtube.com/watch?v=Ju6kNKaBOQ8,['Jagjit Singh'],2001,,
Shaam Se Aankh Mein Nami Si Hai,['Jagjit Singh'],Classics Collection,https://www.youtube.com/watch?v=3UsReAi_LIU,['Jagjit Singh'],2001,,
Honton Se Chhoo Lo Tum,['Jagjit Singh'],Classics Collection,http://www.youtube.com/watch?v=X0gB9jcgXxg,['Jagjit Singh'],2001,,
Aankh Teri Mastani,"['Bali Brahmbhatt', 'Vinod Rathod', 'Baba Khan']",Dal - The Gang,https://www.youtube.com/watch?v=fvWRu0bSG_w,['Shyam Sunder - I'],2001,Dal - The Gang,
Gud Kha Ke Mar Jaawan,"['Amit Kumar', 'Chandana Dixit']",Dal - The Gang,https://www.youtube.com/watch?v=Fw82mCyDsDc,['Shyam Sunder - I'],2001,Dal - The Gang,
Taanka Bhid Gaya,['Vibha Sharma'],Dal - The Gang,https://www.youtube.com/watch?v=dzf7TVFtMp4,['Shyam Sunder - I'],2001,Dal - The Gang,
Kamli Kamli,"['Richa Sharma', 'Sukhwinder Singh']",Deewaanapan,https://www.youtube.com/watch?v=JbEL4KPUZtY,['Aadesh Shrivastava'],2001,Deewaanapan,
Doston Naam Karna Hai,"['KK', 'Shaan', 'Hema Sardesai', 'Shraddha Pandit']",Deewaanapan,https://www.youtube.com/watch?v=WuNaTHZc0Gs,['Aadesh Shrivastava'],2001,Deewaanapan,
Main Ik Deewaana Ladka,['Shaan'],Deewaanapan,https://www.youtube.com/watch?v=x6xXVvmYJoE,['Aadesh Shrivastava'],2001,Deewaanapan,
Satrangi,['Anuradha Sriram'],Deewaanapan,https://www.youtube.com/watch?v=18te1j0adaQ,['Aadesh Shrivastava'],2001,Deewaanapan,
Nach Nach Nach Ke Dikha,"['Adnan Sami', 'Falguni Pathak', 'Sukhwinder Singh']",Deewaanapan,https://www.youtube.com/watch?v=zLDXwV6h4c4,['Aadesh Shrivastava'],2001,Deewaanapan,
Haan Mera Deewaanapan - 1,"['Shaan', 'Sunidhi Chauhan']",Deewaanapan,https://www.youtube.com/watch?v=SJtGcvL8kg4,['Aadesh Shrivastava'],2001,Deewaanapan,
Hum Deewane,"['KK', 'Shaan', 'Hema Sardesai']",Deewaanapan,https://www.youtube.com/watch?v=l3e5dgAINns,['Aadesh Shrivastava'],2001,Deewaanapan,
Yun Toh Guzar Raha Hai,['Jagjit Singh'],Deham,https://www.youtube.com/watch?v=Jll-ZnuHG3w,['Roy Venkataraman'],2001,,
Dekha Hai Teri Aankhon Ko,['K.M. Sadasivan'],Dekha Hai Teri Aankhon Ko,https://www.youtube.com/watch?v=C8WCeSEj_kE,['The Aryans'],2001,,
Hey Hey Suno Zara Kaho Ji Kya,['Kumar Sanu'],Dial 100,https://www.youtube.com/watch?v=nTQqslNmHpE,"['Sunil Jha', 'Raj Sen']",2001,Dial 100,
Apni Garaj Pakar Leenee Baiyan Mori,['Jagjit Singh'],Different Strokes,https://www.youtube.com/watch?v=9XnsGSuCA7s,['Jagjit Singh'],2001,,
Karat Raar / Baju Band Khul Khul Jaye,['Jagjit Singh'],Different Strokes,https://www.youtube.com/watch?v=qmQl4hRWSbM,['Jagjit Singh'],2001,,
Babul Mora Naihar Chhooto Jaaye (With Tabla),['Jagjit Singh'],Different Strokes,https://www.youtube.com/watch?v=BzBhCzrxMcQ,['Jagjit Singh'],2001,,
Kaha Karoon,['Jagjit Singh'],Different Strokes,https://www.youtube.com/watch?v=ljGI2iXlDGw,['Jagjit Singh'],2001,,
Tarana,['Jagjit Singh'],Different Strokes,https://www.youtube.com/watch?v=1tyhLphq-Ks,['Jagjit Singh'],2001,,
Dil Chahta Hai,['Shankar Mahadevan'],Dil Chahta Hai,http://www.youtube.com/watch?v=9coA7bcpJII&feature=plcp,['Shankar - Ehsaan - Loy'],2001,Dil Chahta Hai,
Jaane Kyon Log Pyar Karte Hain,"['Udit Narayan', 'Alka Yagnik']",Dil Chahta Hai,http://www.youtube.com/watch?v=zz5KauCbjPI&feature=plcp,['Shankar - Ehsaan - Loy'],2001,Dil Chahta Hai,
Woh Ladki Hai Kahan,"['Shaan', 'Kavita Krishnamurthy']",Dil Chahta Hai,http://www.youtube.com/watch?v=IIg8H60bRJo&feature=plcp,['Shankar - Ehsaan - Loy'],2001,Dil Chahta Hai,
Kaisi Hai Yeh Rut,['Srinivas'],Dil Chahta Hai,http://www.youtube.com/watch?v=XBr11cQDg-E&feature=plcp,['Shankar - Ehsaan - Loy'],2001,Dil Chahta Hai,
Koi Kahe Kehta Rahe,"['Shankar Mahadevan', 'Shaan', 'KK']",Dil Chahta Hai,http://www.youtube.com/watch?v=ctJI7pCbxAo&feature=plcp,['Shankar - Ehsaan - Loy'],2001,Dil Chahta Hai,
Tanhayee,['Sonu Nigam'],Dil Chahta Hai,http://www.youtube.com/watch?v=ZkwaiIGoyT4&feature=plcp,['Shankar - Ehsaan - Loy'],2001,Dil Chahta Hai,
Dil Chahta Hai (Reprise),['Shankar Mahadevan'],Dil Chahta Hai,http://www.youtube.com/watch?v=Wg785zHBahk&feature=plcp,['Shankar - Ehsaan - Loy'],2001,Dil Chahta Hai,
Badal Ko Garajne Do,"['Udit Narayan', 'Lata Mangeshkar']",Dil Dhoondta Hai,https://www.youtube.com/watch?v=Q1-Uh_eeCC8,['Anu Malik'],2001,Dil Dhoondta Hai,
Dil Dhoondhta Hai,['Alka Yagnik'],Dil Dhoondta Hai,https://www.youtube.com/watch?v=PPgbwDq8ymA,['Anu Malik'],2001,Dil Dhoondta Hai,
Tum To Meri Jaan Ho,['Sadhna Sargam'],Dil Dhoondta Hai,https://www.youtube.com/watch?v=0ZOk8DAK4jM,['Anu Malik'],2001,Dil Dhoondta Hai,
Haye Mohabbat Ki Jadugari,['Vibha Sharma'],Dil Dhoondta Hai,https://www.youtube.com/watch?v=xEFJ8D1YJKM,['Anu Malik'],2001,Dil Dhoondta Hai,
Payal Ne Lehnge Se Kaha,"['Priti', 'Pinky']",Dil Dhoondta Hai,https://www.youtube.com/watch?v=P1CBUt9pJJg,['Anu Malik'],2001,Dil Dhoondta Hai,
Ishq Kar Baba Ishq Kar,['Jaspinder Narula'],Dil Dhoondta Hai,https://www.youtube.com/watch?v=NQYxWveVigE,['Anu Malik'],2001,Dil Dhoondta Hai,
Kahan Ja Rahi Hai,"['Alka Yagnik', 'Shabbir Kumar']",Dil Dhoondta Hai,https://www.youtube.com/watch?v=jHx1VIsipWk,['Anu Malik'],2001,Dil Dhoondta Hai,
Suraj Roz Nikalta Hai,"['Shabbir Kumar', 'Alka Yagnik']",Dil Dhoondta Hai,https://www.youtube.com/watch?v=VlNjOvEP5QI,['Anu Malik'],2001,Dil Dhoondta Hai,
Har Lamha Zindagi Ka,"['Udit Narayan', 'Alka Yagnik']",Dil Dhoondta Hai,https://www.youtube.com/watch?v=y2zjJ2mQrvA,['Anu Malik'],2001,Dil Dhoondta Hai,
Dil Ka Haal,['Altaf Raja'],Dil Ka Haal Sune Dilwala,http://www.youtube.com/watch?v=HCQRS1G19K0,"['Altaf Raja', 'Vaishnav Deva']",2001,,
Zindagani Ke Din,['Altaf Raja'],Dil Ka Haal Sune Dilwala,http://www.youtube.com/watch?v=TTv1kHvvZpk,"['Altaf Raja', 'Vaishnav Deva']",2001,,
Dil Ne Phir Yaad Kiya,"['Sonu Nigam', 'Alka Yagnik']",Dil Ne Phir Yaad Kiya,https://www.youtube.com/watch?v=6U6py4_eNTY,['Aadesh Shrivastava'],2001,Dil Ne Phir Yaad Kiya,
Saare Shehar Mein Charcha Aam Ho Gaya,"['Udit Narayan', 'Lata Mangeshkar']",Dil Ne Phir Yaad Kiya,https://www.youtube.com/watch?v=GddngFqvm0E,['Uttam Singh'],2001,Dil Ne Phir Yaad Kiya,
Kab Tak Yun Dil Dhadkegi,"['Udit Narayan', 'Alka Yagnik']",Dil Ne Phir Yaad Kiya,https://www.youtube.com/watch?v=fSxS5aO3pyI,['Aadesh Shrivastava'],2001,Dil Ne Phir Yaad Kiya,
Yeh Mausam Kah Raha Hai,"['Alka Yagnik', 'Kumar Sanu']",Dil Ne Phir Yaad Kiya,https://www.youtube.com/watch?v=-KcufNl5ZzU,['Aadesh Shrivastava'],2001,Dil Ne Phir Yaad Kiya,
Dupatta Sambhaal Ke,"['Vinod Rathod', 'Kavita Krishnamurthy']",Dil Ne Phir Yaad Kiya,https://www.youtube.com/watch?v=he--A4U94UM,['Aadesh Shrivastava'],2001,Dil Ne Phir Yaad Kiya,
Yeh Kaisa Ehsaas Hai,"['Sonu Nigam', 'Sunidhi Chauhan']",Ehsaas: A Feeling,http://www.youtube.com/watch?v=OQcXOwUCUDc,['Milind Sagar'],2001,Ehsaas: A Feeling,
Yeh Din Bachpan Ke,['Aditya Narayan'],Ehsaas: A Feeling,http://www.youtube.com/watch?v=Y1wLzPOTrkA,['Prajwal Anand'],2001,Ehsaas: A Feeling,
Kuch Kehna Hai,"['Aditya Narayan', 'Udit Narayan']",Ehsaas: A Feeling,http://www.youtube.com/watch?v=3SoKS1jKm14,['Milind Sagar'],2001,Ehsaas: A Feeling,
Zindagi Ek Daud Hai,['Shankar Mahadevan'],Ehsaas: A Feeling,https://www.youtube.com/watch?v=yalwLEk-p6Y,['Anand Raj Anand'],2001,Ehsaas: A Feeling,
Tumse Milkar Hua Hai Ehsaas,"['Bela Shende', 'KK']",Ehsaas: A Feeling,http://www.youtube.com/watch?v=fIbxZ9_iFiY,['Anand Raj Anand'],2001,Ehsaas: A Feeling,
Kyun Jawaan Ho Gayi (Ladki Jawaan Hai),['Omkar Rana'],Ek Aur Jung,https://www.youtube.com/watch?v=o2u-tO1nlSg,['Sudhakar Sharma'],2001,Ek Aur Jung,
Neeli Jheel Si Aankhen,['Udit Narayan'],Ek Aur Jung,https://www.youtube.com/watch?v=q5gmnhFiMEI,['Omkar Rana'],2001,Ek Aur Jung,
Jeevan Ke Sang Ek Aur Jung,"['Shabbir Kumar', 'Nitin Mukesh', 'Babul Supriyo', 'Chandana Dixit']",Ek Aur Jung,https://www.youtube.com/watch?v=aXtNOfU1Ibo,['Omkar Rana'],2001,Ek Aur Jung,
Chunniye Ni Chunniye Kamaal Kar Gayi,"['Kumar Sanu', 'Anuradha Paudwal']",Ek Aur Jung,https://www.youtube.com/watch?v=yBAGnXW5jcY,['Omkar Rana'],2001,Ek Aur Jung,
Dhak Dhak Dhadke Dil Mera,['Sunidhi Chauhan'],Ek Aur Jung,https://www.youtube.com/watch?v=-q7hBts2Edo,['Omkar Rana'],2001,Ek Aur Jung,
Khel Yeh Risky Hai,"['Jaspinder Narula', 'Kumar Darshan']",Ek Aur Jung,https://www.youtube.com/watch?v=LKIj_oPJm2M,['Omkar Rana'],2001,Ek Aur Jung,
Ek Dil Hai,"['Kumar Sanu', 'Alka Yagnik']",Ek Rishtaa: The Bond of Love,http://www.youtube.com/watch?v=W-D3bcCKOKw,['Nadeem - Shravan'],2001,Ek Rishtaa: The Bond of Love,
Mohabbat Ne Mohabbat Ko,"['Udit Narayan', 'Alka Yagnik']",Ek Rishtaa: The Bond of Love,http://www.youtube.com/watch?v=iGjzp0b8hzs,['Nadeem - Shravan'],2001,Ek Rishtaa: The Bond of Love,
Dil Lagaane Ki Sazaa,"['Kumar Sanu', 'Alka Yagnik']",Ek Rishtaa: The Bond of Love,http://www.youtube.com/watch?v=Y5c-XpSqnbk,['Nadeem - Shravan'],2001,Ek Rishtaa: The Bond of Love,
Dil Deewana Dhoondta Hai,"['Kumar Sanu', 'Alka Yagnik']",Ek Rishtaa: The Bond of Love,http://www.youtube.com/watch?v=uMhT4Wk835Y,['Nadeem - Shravan'],2001,Ek Rishtaa: The Bond of Love,
Ek Raja Hai Ek Rani,"['Mohammed Aziz', 'Anuradha Paudwal', 'Sarika Kapoor']",Ek Rishtaa: The Bond of Love,https://www.youtube.com/watch?v=5TMuH9CsayM,['Nadeem - Shravan'],2001,Ek Rishtaa: The Bond of Love,
Hum Khush Hue,"['Mohammed Aziz', 'Kumar Sanu', 'Alka Yagnik', 'Sarika Kapoor']",Ek Rishtaa: The Bond of Love,http://www.youtube.com/watch?v=P_A-fq-Sthc,['Nadeem - Shravan'],2001,Ek Rishtaa: The Bond of Love,
Mulaqaat,['Alka Yagnik'],Ek Rishtaa: The Bond of Love,http://www.youtube.com/watch?v=P0z_-368nI4,['Nadeem - Shravan'],2001,Ek Rishtaa: The Bond of Love,
Aur Kya Zindagani Hai,['Mohammed Aziz'],Ek Rishtaa: The Bond of Love,https://www.youtube.com/watch?v=LDhu-gv45AE,['Nadeem - Shravan'],2001,Ek Rishtaa: The Bond of Love,
Dekhen Bhi To Kya Dekhen,"['Lata Mangeshkar', 'Udit Narayan']",Farz,http://www.youtube.com/watch?v=SKiQ9BAQEr8,['Uttam Singh'],2001,Farz,
Bichhua Bichhua,['Anupama Deshpande'],Farz,http://www.youtube.com/watch?v=S-I6c_eCFpw,['Uttam Singh'],2001,Farz,
