title,singers,album,download_link,directors,year,film,cast
Ashkon Ko Pee Lenge,['Narendra Chanchal'],Aadi Shakti,https://www.youtube.com/watch?v=NtlRNBwMtQE,['Jwala Prasad'],2010,Aadi Shakti,
Ye Sachcha Darbar,"['Shaily', 'Sanjay - I']",Aadi Shakti,https://www.youtube.com/watch?v=yVwO4p6SrKc,['Jwala Prasad'],2010,Aadi Shakti,
Tu Hai Apsara,"['Jwala Prasad', 'Madhav Prasad', 'Sanjay - I']",Aadi Shakti,https://www.youtube.com/watch?v=Mk6eCs8HmB4,['Jwala Prasad'],2010,Aadi Shakti,
Ghanghor Andheron Mein,['Shaily'],Aadi Shakti,https://www.youtube.com/watch?v=MPQmqNzXGrE,['Jwala Prasad'],2010,Aadi Shakti,
Maiya Ki Nathania Maiya Ki,['Shaily'],Aadi Shakti,https://www.youtube.com/watch?v=Uz5ly8UiNlw,['Jwala Prasad'],2010,Aadi Shakti,
Hey Dukhbhanjan,['Paphiya'],Aadi Shakti,https://www.youtube.com/watch?v=cHpDNCOlJzk,['Jwala Prasad'],2010,Aadi Shakti,
Dhoom Machi Har Or Re,"['Paphiya', 'Sanjay - I']",Aadi Shakti,https://www.youtube.com/watch?v=Bz-cAOj8i-Q,['Jwala Prasad'],2010,Aadi Shakti,
Zaraa Maara Maara Sa,['Shaan'],Aakhari Decision,https://www.youtube.com/watch?v=T8LIa_PFSiw,['Bapi - Tutul'],2010,Aakhari Decision,
Maula Mere Maula Mere,['Zubeen Garg'],Aakhari Decision,https://www.youtube.com/watch?v=5XIdZ3-kPfA,['Hanif Shaikh'],2010,Aakhari Decision,
Yeh Asmaan Yeh Zameen,['Hamza Faruqui'],Aakhari Decision,https://www.youtube.com/watch?v=VD7hbf6zXPU,['Hanif Shaikh'],2010,Aakhari Decision,
Oye Paape Ek Peg De,['Kailash Kher'],Aakhari Decision,https://www.youtube.com/watch?v=rV8J5MzrBpc,['Bapi - Tutul'],2010,Aakhari Decision,
Isak Se Meetha,"['Kalpana Patowary', 'Ajay Jhingran']",Aakrosh,http://www.youtube.com/watch?v=EyJiwX3pmSw,['Pritam'],2010,Aakrosh,
Saude Bazi,['Anupam Amod'],Aakrosh,http://www.youtube.com/watch?v=IOuiCRVukF0,['Pritam'],2010,Aakrosh,
Man Ki Mat,['Rahat Fateh Ali Khan'],Aakrosh,http://www.youtube.com/watch?v=SNPtn35T6qY,['Pritam'],2010,Aakrosh,
Isak Se Meetha (Dhol Mix),"['Kalpana Patowary', 'Ajay Jhingran']",Aakrosh,https://www.youtube.com/watch?v=FIXdk9cyEuQ,['Pritam'],2010,Aakrosh,
Sasural Munia,['Shreya Ghoshal'],Aakrosh,http://www.youtube.com/watch?v=oIMMg0l3rSw,['Pritam'],2010,Aakrosh,
Ramkatha,['Sukhwinder Singh'],Aakrosh,https://www.youtube.com/watch?v=Kyhnl0lpYkU,['Pritam'],2010,Aakrosh,
Isak Se Meetha (Remix),"['Kalpana Patowary', 'Ajay Jhingran']",Aakrosh,https://www.youtube.com/watch?v=7aeb9eeL5Gg,['Pritam'],2010,Aakrosh,
Saude Bazi (Encore),['Javed Ali'],Aakrosh,https://www.youtube.com/watch?v=W4sHmzMCo8s,['Pritam'],2010,Aakrosh,
Mera Jeena Hai Kya,['Neeraj Shridhar'],Aashayein,http://www.youtube.com/watch?v=QgrhJdzR7ck&feature=plcp,['Pritam'],2010,Aashayein,
Dilkash Dildaar Duniya,"['Shaan', 'Tulsi Kumar']",Aashayein,http://www.youtube.com/watch?v=BpOZcPn_nSs&feature=plcp,['Pritam'],2010,Aashayein,
Ab Mujhko Jeena,['Zubeen Garg'],Aashayein,http://www.youtube.com/watch?v=qsaYUyK8DXQ&feature=plcp,['Salim - Sulaiman'],2010,Aashayein,
Shukriya Zindagi,['Shafqat Amanat Ali'],Aashayein,http://www.youtube.com/watch?v=sDHAtBn-Lec&feature=plcp,['Salim - Sulaiman'],2010,Aashayein,
Pal Mein Mila Jahan (Female),['Shreya Ghoshal'],Aashayein,http://www.youtube.com/watch?v=lQJT4Aa4pD4&feature=plcp,['Salim - Sulaiman'],2010,Aashayein,
Chala Aaya Pyaar,['Mohit Chauhan'],Aashayein,http://www.youtube.com/watch?v=zXEw9TARks4&feature=plcp,['Salim - Sulaiman'],2010,Aashayein,
Pal Mein Mila Jahan (Male),['Shankar Mahadevan'],Aashayein,http://www.youtube.com/watch?v=yki_qISD1q8&feature=plcp,['Salim - Sulaiman'],2010,Aashayein,
Mera Jeena Hai Kya (Remix),['Neeraj Shridhar'],Aashayein,https://www.youtube.com/watch?v=Z_bSDCFwxB8,['Pritam'],2010,Aashayein,
Dilkash Dildaar Duniya (Remix),"['Shaan', 'Tulsi Kumar']",Aashayein,http://www.youtube.com/watch?v=q_oe70AYR4Y&feature=plcp,['Pritam'],2010,Aashayein,
Rabba,['Shiraz Uppal'],Aashayein,https://www.youtube.com/watch?v=NoFR-70Tb54,['Shiraz Uppal'],2010,Aashayein,
Nasha Nasha,['Sonu Nigam'],Accident On Hill Road,https://www.youtube.com/watch?v=ekybPpOxjcU,['Raju Singh'],2010,Accident On Hill Road,
Zor Ka Jhatka,"['Daler Mehndi', 'Richa Sharma']",Action Replayy,http://www.youtube.com/watch?v=qcucgNV7Cmc&feature=plcp,"['Pritam', 'Traditional']",2010,Action Replayy,
O Bekhabar,['Shreya Ghoshal'],Action Replayy,https://www.youtube.com/watch?v=1wEtmB3z_yc,['Pritam'],2010,Action Replayy,
Nakhre Nakhre Nakhre Hain Naa Takre,['Francois Castellino'],Action Replayy,http://www.youtube.com/watch?v=yhpZsaJtKp4&feature=plcp,['Pritam'],2010,Action Replayy,
Chhan Ke Mohalla Saara Dekh Liya,"['Sunidhi Chauhan', 'Ritu Pathak']",Action Replayy,http://www.youtube.com/watch?v=mF2rypr253o&feature=plcp,['Pritam'],2010,Action Replayy,
Tere Mera Pyaar,"['Karthik', 'Mahalakshmi Iyer', 'Antara Mitra']",Action Replayy,http://www.youtube.com/watch?v=MnLO3H0Bv6U&feature=plcp,['Pritam'],2010,Action Replayy,
Dhak Dhak Dhak,['Mika Singh'],Action Replayy,http://www.youtube.com/watch?v=itlHumeI6SM,['Pritam'],2010,Action Replayy,
Luk Chhup Jaana,"['Tulsi Kumar', 'KK']",Action Replayy,http://www.youtube.com/watch?v=JQyKXIlfz0s,['Pritam'],2010,Action Replayy,
I Am Dog Gone Crazy,['Suraj Jagan'],Action Replayy,https://www.youtube.com/watch?v=N35wwYJaZSA,['Pritam'],2010,Action Replayy,
Baki Main Bhool Gayi,['Shreya Ghoshal'],Action Replayy,http://www.youtube.com/watch?v=F1c2uyflhls,['Pritam'],2010,Action Replayy,
Zor Ka Jhatka (Remix),"['Master Saleem', 'Richa Sharma']",Action Replayy,http://www.youtube.com/watch?v=wHSzURNVRkA&feature=plcp,['Pritam'],2010,Action Replayy,
Chhan Ke Mohalla Saara Dekh Liya (Remix),"['Sunidhi Chauhan', 'Ritu Pathak']",Action Replayy,http://www.youtube.com/watch?v=kzAOxuFvrhw&feature=plcp,['Pritam'],2010,Action Replayy,
Tere Mera Pyaar (Remix),"['Karthik', 'Mahalakshmi Iyer', 'Antara Mitra']",Action Replayy,http://www.youtube.com/watch?v=KTthAoZTssw&feature=plcp,['Pritam'],2010,Action Replayy,
Nakhre Nakhre Nakhre Hain Naa Takre (Remix),['Francois Castellino'],Action Replayy,http://www.youtube.com/watch?v=K1DJVaosoJY&feature=plcp,['Pritam'],2010,Action Replayy,
Dariya Ubaale,['Shon Pinto'],Admissions Open,http://www.youtube.com/watch?v=bcqgXRyHOWY,['Amit Trivedi'],2010,Admissions Open,
Meri Rooh,"['Naresh Iyer', 'Aditi Singh Sharma']",Admissions Open,https://www.youtube.com/watch?v=aWlvvcOX3cs,['Amit Trivedi'],2010,Admissions Open,
Music Hi Hai,"['Kavita Seth', 'Kavish Seth']",Admissions Open,http://www.youtube.com/watch?v=EryN7_inmJE,['Amit Trivedi'],2010,Admissions Open,
Roshni,['Shruti Pathak'],Admissions Open,http://www.youtube.com/watch?v=Uc2_CZglIO0,['Amit Trivedi'],2010,Admissions Open,
Suno Aisha,['Amit Trivedi'],Aisha,https://www.youtube.com/watch?v=fAzO3s7Dgnw,['Amit Trivedi'],2010,Aisha,
Gal Mitthi Mitthi,['Tochi Raina'],Aisha,https://www.youtube.com/watch?v=ZHsKQ_R0ZqI,['Amit Trivedi'],2010,Aisha,
Shaam,"[""Nikhil D'Souza"", 'Amit Trivedi']",Aisha,http://www.youtube.com/watch?v=kl8T6tsOZJk,['Amit Trivedi'],2010,Aisha,
Behke Behke,"['Anushka Manchanda', 'Samrat Kaushal', 'Raman Mahadevan']",Aisha,https://www.youtube.com/watch?v=2zVLY4XUNaw,['Amit Trivedi'],2010,Aisha,
Lehrein,['Anusha Mani'],Aisha,http://www.youtube.com/watch?v=V3jYHfawdY8,['Amit Trivedi'],2010,Aisha,
By The Way,"['Anushka Manchanda', 'Neuman Pinto']",Aisha,http://www.youtube.com/watch?v=pfnlc1gOizA,['Amit Trivedi'],2010,Aisha,
Mehrmaa Ve,['Akriti Kakar'],Akriti,https://www.youtube.com/watch?v=1y2_ypMKwVI,['Shankar Mahadevan'],2010,,
Maula,"['Hamza Faruqui', 'Krishna Beura']",Allah Ke Banday,http://www.youtube.com/watch?v=3jHdyG0SFEc,['Chirantan Bhatt'],2010,Allah Ke Banday,
Kya Hawa Kya Baadal - I,['Kailash Kher'],Allah Ke Banday,http://www.youtube.com/watch?v=E8uPxaR0g58,['Kailasa'],2010,Allah Ke Banday,
Anjaana Anjaani Ki Kahani,"[""Nikhil D'Souza"", 'Monali Thakur']",Anjaana Anjaani,http://www.youtube.com/watch?v=91F3hdi2Phc&feature=plcp,['Vishal - Shekhar'],2010,Anjaana Anjaani,
Hairat,['Lucky Ali'],Anjaana Anjaani,http://www.youtube.com/watch?v=wqTQNs9sO6M&feature=plcp,['Vishal - Shekhar'],2010,Anjaana Anjaani,
Tu Na Jaane Aas Paas Hai Khuda,['Rahat Fateh Ali Khan'],Anjaana Anjaani,http://www.youtube.com/watch?v=jAUSF4_ygJg&feature=plcp,['Vishal - Shekhar'],2010,Anjaana Anjaani,
Tumse Hi Tumse,"['Shekhar Ravjiani', 'Caralisa Monteiro']",Anjaana Anjaani,http://www.youtube.com/watch?v=KWCLOpaZeLc&feature=plcp,['Vishal - Shekhar'],2010,Anjaana Anjaani,
Tujhe Bhula Diya,"['Mohit Chauhan', 'Shekhar Ravjiani', 'Shruti Pathak']",Anjaana Anjaani,https://www.youtube.com/watch?v=-Hb2DeHvvEg,['Vishal - Shekhar'],2010,Anjaana Anjaani,
I Feel Good,"['Vishal Dadlani', 'Shilpa Rao']",Anjaana Anjaani,http://www.youtube.com/watch?v=J4_XiSN3AM8&feature=plcp,['Vishal - Shekhar'],2010,Anjaana Anjaani,
Anjaana Anjaani,"['Vishal Dadlani', 'Shilpa Rao']",Anjaana Anjaani,http://www.youtube.com/watch?v=eALX-jZeUnI,['Vishal - Shekhar'],2010,Anjaana Anjaani,
Tujhe Bhula Diya (Remix - The Dance To Forget Mix),"['Mohit Chauhan', 'Shekhar Ravjiani', 'Shruti Pathak']",Anjaana Anjaani,http://www.youtube.com/watch?v=hyjZvpQvm_g&feature=plcp,['Vishal - Shekhar'],2010,Anjaana Anjaani,
Tu Na Jaane Aas Paas Hai Khuda (Unplugged),"['Rahat Fateh Ali Khan', 'Shruti Pathak']",Anjaana Anjaani,http://www.youtube.com/watch?v=Kz0GIYoq0SE,['Vishal - Shekhar'],2010,Anjaana Anjaani,
Tanha Tanha,"['Kailash Kher', 'Shreya Ghoshal']",Antardwand,http://www.youtube.com/watch?v=yNtk9bwVkEY,['Bapi - Tutul'],2010,Antardwand,
Katey Na Jawaani,['Kalpana Patowary'],Antardwand,http://www.youtube.com/watch?v=3eEgLQviEc4,['Bapi - Tutul'],2010,Antardwand,
Ye Hai Mumbai,['Sonu Nigam'],Apartment,https://www.youtube.com/watch?v=95htUxegdWs,['Bappa Lahiri'],2010,Apartment,
Ankhiya Na Maar,['Shilpa Rao'],Apartment,https://www.youtube.com/watch?v=X4Ba7GeTOgI,['Bappa Lahiri'],2010,Apartment,
O Jaane Jahaan - I,['Sunidhi Chauhan'],Apartment,https://www.youtube.com/watch?v=IkLYV2t2g_M,['Bappa Lahiri'],2010,Apartment,
Gar Dil Mein,"['Shreya Ghoshal', 'Javed Ali']",Apartment,https://www.youtube.com/watch?v=huBIVmsLPoA,['Bappa Lahiri'],2010,Apartment,
Naina Bole Naina,['Asha Bhosle'],Asha Once More,https://www.youtube.com/watch?v=ZgLQlN5qDFo,['Ilaiyaraaja'],2010,,
Kaun Mila Mohe,['Asha Bhosle'],Asha Once More,https://www.youtube.com/watch?v=bzyVFXinORg,['Bhupen Hazarika'],2010,,
Kyun Aanchal Hamara Gira Ja Raha Hai,['Asha Bhosle'],Asha Once More,https://www.youtube.com/watch?v=A7a2v0jYAVY,['Jatin - Lalit'],2010,,
Meri Zindagi Teri Zindagi,['Asha Bhosle'],Asha Once More,https://www.youtube.com/watch?v=hpnaWf379zA,['Ilaiyaraaja'],2010,,
More Kanha Jo Aaye Palat Ke,['Asha Bhosle'],Asha Once More,https://www.youtube.com/watch?v=sRy9wE6dmDE,['Vanraj Bhatia'],2010,,
Chahe Maar Dalo Raja,['Asha Bhosle'],Asha Once More,https://www.youtube.com/watch?v=wz8JZz_BHvs,['Vanraj Bhatia'],2010,,
O Dharti Maa,['Asha Bhosle'],Asha Once More,https://www.youtube.com/watch?v=QT0zBewp-AA,['Raamlaxman'],2010,,
Mere Tere Naam Naye Hain,['S.P. Balasubramaniam'],Asha Once More,https://www.youtube.com/watch?v=4kL4TmZex0Q,['M.M. Kreem'],2010,,
Ayaashi,['KK'],Badmaash Company,http://www.youtube.com/watch?v=xwHmule85xk&feature=plcp,['Pritam'],2010,Badmaash Company,
Jingle Jingle,"['Mohit Chauhan', 'Master Saleem', 'Fahid']",Badmaash Company,http://www.youtube.com/watch?v=_4D1xtvMNrM&feature=plcp,['Pritam'],2010,Badmaash Company,
Chaska,"['Krishna Beura', 'URL']",Badmaash Company,http://www.youtube.com/watch?v=6Bo6H4AIVm4&feature=plcp,['Pritam'],2010,Badmaash Company,
Fakeera,['Rahat Fateh Ali Khan'],Badmaash Company,http://www.youtube.com/watch?v=AuOlODBcYSE&feature=plcp,['Pritam'],2010,Badmaash Company,
Badmaash Company,['Benny Dayal'],Badmaash Company,http://www.youtube.com/watch?v=PPmqzfSgNT4&feature=plcp,['Pritam'],2010,Badmaash Company,
Chaska (Remix),"['Krishna Beura', 'URL']",Badmaash Company,https://www.youtube.com/watch?v=VeyOnkypQ_4,['Pritam'],2010,Badmaash Company,
Ainvayi Ainvayi,"['Salim Merchant', 'Sunidhi Chauhan']",Band Baaja Baaraat,http://www.youtube.com/watch?v=uvf0bsywl4A&feature=plcp,['Salim - Sulaiman'],2010,Band Baaja Baaraat,
Tarkeebein,"['Benny Dayal', 'Salim Merchant']",Band Baaja Baaraat,http://www.youtube.com/watch?v=fXHD2SFm52c,['Salim - Sulaiman'],2010,Band Baaja Baaraat,
Aadha Ishq,['Shreya Ghoshal'],Band Baaja Baaraat,http://www.youtube.com/watch?v=AWjQgUDfZG0,['Salim - Sulaiman'],2010,Band Baaja Baaraat,
Dum Dum,"['Benny Dayal', 'Himani Kapoor']",Band Baaja Baaraat,http://www.youtube.com/watch?v=w3MMMgxjLFk,['Salim - Sulaiman'],2010,Band Baaja Baaraat,
Mitra,"['Amitabh Bhattacharya', 'Salim Merchant']",Band Baaja Baaraat,http://www.youtube.com/watch?v=jpxxP0Juk3k,['Salim - Sulaiman'],2010,Band Baaja Baaraat,
Baari Barsi,"['Harshdeep Kaur', 'Labh Janjua', 'Salim Merchant']",Band Baaja Baaraat,http://www.youtube.com/watch?v=R8Zsm3Z7cGI&feature=plcp,['Salim - Sulaiman'],2010,Band Baaja Baaraat,
Bandish,['Deepak Nair'],Bandish,http://www.youtube.com/watch?v=7H0_Z4OSvz4,['Chris Powell'],2010,,
I Believe,['Deepak Nair'],Bandish,https://www.youtube.com/watch?v=nkTKSIzexyI,['Chris Powell'],2010,,
Lene Ke Dene,['Sonu Kakkar'],Benny And Babloo,https://www.youtube.com/watch?v=BTVSFZVow6g,['Anand Raj Anand'],2010,Benny And Babloo,
Dolly (Ankhiyon Se Kar Ke Ishaare),"['Master Saleem', 'Kalpana Patowary']",Benny And Babloo,https://www.youtube.com/watch?v=RUXELYigh-U,['Amjad - Nadeem'],2010,Benny And Babloo,
Shehar Yeh Sheher-E-Biyanban,['Master Saleem'],Benny And Babloo,https://www.youtube.com/watch?v=fyOyUgMJGJQ,['Amjad - Nadeem'],2010,Benny And Babloo,
Mangia Na Mele Zindagi Mein Khushi,['Nadeem Khan - I'],Benny And Babloo,https://www.youtube.com/watch?v=cQYvRKn2sK0,['Amjad - Nadeem'],2010,Benny And Babloo,
Rangeelo Maro Ghaghro,"['Kalpana Patowary', 'Master Saleem']",Benny And Babloo,https://www.youtube.com/watch?v=zBBHNkzY9ZM,['Amjad - Nadeem'],2010,Benny And Babloo,
Miloon Kya Juda Reh Rahe Hain,['Agam Kumar Nigam'],Bewafaai Ka Aalam,https://www.youtube.com/watch?v=OHSZBx2RbyQ,['Nikhil'],2010,,
Apne Haathon Se Mujhe De Do Zahar,['Agam Kumar Nigam'],Bewafaai Ka Aalam,https://www.youtube.com/watch?v=rtfxR5cII94,['Nikhil'],2010,,
Ishq Hai Dhokha,['Agam Kumar Nigam'],Bewafaai Ka Aalam,https://www.youtube.com/watch?v=BI_SWqN70l0,['Nikhil'],2010,,
Raat Katati Hai Taare Gin Gin Ke,['Agam Kumar Nigam'],Bewafaai Ka Aalam,https://www.youtube.com/watch?v=ms5IAP266Ko,['Nikhil'],2010,,
Aaj Ki Raat To Jee Bhar Ke Mujhe Rone Do,"['Agam Kumar Nigam', 'Tulsi Kumar']",Bewafaai Ka Aalam,https://www.youtube.com/watch?v=hbJueTavkt0,['Nikhil'],2010,,
Main Zindagi Bhar Tera Intezar Karoonga,"['Agam Kumar Nigam', 'Tulsi Kumar']",Bewafaai Ka Aalam,https://www.youtube.com/watch?v=M82WSX0OqnI,['Nikhil'],2010,,
Khuda Ka Shukriya Ada Karta Hoon,['Agam Kumar Nigam'],Bewafaai Ka Aalam,https://www.youtube.com/watch?v=MOY_lbk3qD0,['Nikhil'],2010,,
Beiman Sanam Tha Beimaan Mohabbat,['Agam Kumar Nigam'],Bewafaai Ka Aalam,https://www.youtube.com/watch?v=5iadJlrzCkw,['Nikhil'],2010,,
Khatm Karta Hoon Par Khatm Hota Nahin Hai,"['Agam Kumar Nigam', 'Tulsi Kumar']",Bewafaai Ka Aalam,https://www.youtube.com/watch?v=sH8Yj8S4nUI,['Nikhil'],2010,,
Bewafaai Ka Aalam Main Bataoon Kisko,['Agam Kumar Nigam'],Bewafaai Ka Aalam,https://www.youtube.com/watch?v=YDxVfjV9iBQ,['Nikhil'],2010,,
Main Chamak Odhni Daal Chali,"['Sunidhi Chauhan', 'Raja Hasan']",Bhavnao Ko Samjho,https://www.youtube.com/watch?v=zGwsS8zYn_4,['Dinu - Tinu'],2010,Bhavnao Ko Samjho,
Re Makai Tohar Gun,['Sunil Pal'],Bhavnao Ko Samjho,https://www.youtube.com/watch?v=ccFMJ8SXAi4,['Dinu - Tinu'],2010,Bhavnao Ko Samjho,
Tumse Nazar Jo Mili,['Sonu Nigam'],Bhavnao Ko Samjho,https://www.youtube.com/watch?v=3-L2P_ozCWA,['Dinu - Tinu'],2010,Bhavnao Ko Samjho,
Bhoot,"['Ishq Bector', 'Shibani Kashyap']",Bhoot,http://www.youtube.com/watch?v=Se_PFrkFQrI,['Ishq Bector'],2010,,
Chura Liya,"['Debashish Dasgupta', 'Reema Dasgupta']",Bollywood Flashback,https://www.youtube.com/watch?v=KbVP7P1uZeY,['R.D. Burman'],2010,,
Adhoore,"['Vishal Dadlani', 'Alyssa Mendonsa']",Break Ke Baad,http://www.youtube.com/watch?v=VQnYp5M2k7M&feature=plcp,['Vishal - Shekhar'],2010,Break Ke Baad,
Ajab Leher,['Neeraj Shridhar'],Break Ke Baad,http://www.youtube.com/watch?v=G-pRQFsHUo0,['Vishal - Shekhar'],2010,Break Ke Baad,
Dhoop Ke Makaan Sa Ye,"['Shekhar Ravjiani', 'Sunidhi Chauhan']",Break Ke Baad,http://www.youtube.com/watch?v=vEi8i-LATnc,['Vishal - Shekhar'],2010,Break Ke Baad,
Dooriyan Hain Zaroori,"['Monica Dogra', 'Vishal Dadlani']",Break Ke Baad,http://www.youtube.com/watch?v=l_KKRDdd2uE,['Vishal - Shekhar'],2010,Break Ke Baad,
Main Jiyoonga,"[""Nikhil D'Souza""]",Break Ke Baad,https://www.youtube.com/watch?v=eLOtZz3KPoE,['Vishal - Shekhar'],2010,Break Ke Baad,
Don't Worry About Me,['Vishal Dadlani'],Break Ke Baad,https://www.youtube.com/watch?v=ogL-Qi3uymM,['Vishal - Shekhar'],2010,Break Ke Baad,
Adhoore (Remix),"['Vishal Dadlani', 'Alyssa Mendonsa']",Break Ke Baad,http://www.youtube.com/watch?v=PR4ji-WgVDM,['Vishal - Shekhar'],2010,Break Ke Baad,
Dhoop Ke Makaan Sa Ye (Acoustic),['Shekhar Ravjiani'],Break Ke Baad,http://www.youtube.com/watch?v=if2rDAWdB_w,['Vishal - Shekhar'],2010,Break Ke Baad,
Ni Main Kamli Aan,['Kavita Seth'],Bulleh Shah,https://www.youtube.com/watch?v=tzysFK5Dxcc,['Kavita Seth'],2010,,
Dilbar Ki Karda Ni,['Kavita Seth'],Bulleh Shah,https://www.youtube.com/watch?v=JxZUHHRB2aM,['Kavita Seth'],2010,,
Lagan Lagi,['Kavita Seth'],Bulleh Shah,http://www.youtube.com/watch?v=1WBYZbqDzII,['Kavita Seth'],2010,,
Piya Piya,['Kavita Seth'],Bulleh Shah,https://www.youtube.com/watch?v=OeYKQoqHTlU,['Kavita Seth'],2010,,
Ranjha Ranjha Kardi,['Kavita Seth'],Bulleh Shah,http://www.youtube.com/watch?v=MueGFpiVIuw,['Kavita Seth'],2010,,
Tere Ishq Nachaya,['Kavita Seth'],Bulleh Shah,http://www.youtube.com/watch?v=vJG9PPNkvIA,['Kavita Seth'],2010,,
Bumm Bumm Bole,['Shaan'],Bumm Bumm Bole,http://www.youtube.com/watch?v=iUmVlHt4KvU&feature=plcp,['Azaan Sami'],2010,Bumm Bumm Bole,
Ashaon Ke Pankh,"['Rishikesh Kamerkar', 'Rajiv Sunderesan', 'Kshitij Wagh', 'Kirti Sagathiya']",Bumm Bumm Bole,https://www.youtube.com/watch?v=VrDvQ_c94C0,['Tapas Relia'],2010,Bumm Bumm Bole,
Mann Ki Aasha,['Malini Awasthi'],Bumm Bumm Bole,https://www.youtube.com/watch?v=pvXeQRyXSPU,['M.G. Sreekumar'],2010,Bumm Bumm Bole,
Rang De,"['Clinton Cerejo', 'Keerthi Sagathia', 'Sasha Tirupati']",Bumm Bumm Bole,https://www.youtube.com/watch?v=wlDwbfciKHk,['Tapas Relia'],2010,Bumm Bumm Bole,
Pe Pe Pepein,"['Neeraj Shridhar', 'Master Saleem']",Chance Pe Dance,https://www.youtube.com/watch?v=3cdXAD3L-fI,['Adnan Sami'],2010,Chance Pe Dance,
Pump It Up,['Vishal Dadlani'],Chance Pe Dance,http://www.youtube.com/watch?v=n_mdFImEwjY,['Adnan Sami'],2010,Chance Pe Dance,
