title,singers,album,download_link,directors,year,film,cast
Bhoot Hai Yahan Koi,['Asha Bhosle'],Bhoot,https://www.youtube.com/watch?v=xDH0_EEPrQU,['Amar Mohile'],2003,Bhoot,
Din Hai Naa Yeh Raat,"['Usha Uthup', 'Pervez Quadir']",Bhoot,https://www.youtube.com/watch?v=oBXtyp5SXCc,['Bapi - Tutul'],2003,Bhoot,
Ghor Andhere,"['Clinton Cerejo', 'Sunidhi Chauhan', 'Vijay Prakash', 'Salim Merchant']",Bhoot,https://www.youtube.com/watch?v=PJW8QXUj-ok,['Salim - Sulaiman'],2003,Bhoot,
Bhoot Hai Yahan Koi,['Gayatri Iyer'],Bhoot,https://www.youtube.com/watch?v=Jj-gmNLLL5E,['Amar Mohile'],2003,Bhoot,
Dead But Not Asleep,['Asha Bhosle'],Bhoot,https://www.youtube.com/watch?v=iO5WCZcwt0Q,['Amar Mohile'],2003,Bhoot,
Bhoot Hoon Main (Remix),"['Sunidhi Chauhan', 'Vijay Prakash', 'Salim Merchant']",Bhoot,https://www.youtube.com/watch?v=M40O0-coQsQ,['Salim - Sulaiman'],2003,Bhoot,
Balle Balle Ve Tor,"['Jaspinder Narula', 'Udit Narayan']",Border Hindustan Ka,https://www.youtube.com/watch?v=_FAKR-6ospk,['Dilip Harikishan'],2003,Border Hindustan Ka,
Yaad Aati Hai,"['Udit Narayan', 'Kumar Sanu', 'Vinod Rathod']",Border Hindustan Ka,https://www.youtube.com/watch?v=KbRuAdkKujw,['Dilip Harikishan'],2003,Border Hindustan Ka,
Powarh Paigaya,"['Sukhwinder Singh', 'Kavita Krishnamurthy']",Border Hindustan Ka,https://www.youtube.com/watch?v=x-ouzoCJjtk,['Dilip Harikishan'],2003,Border Hindustan Ka,
Beti Dhan Begana (Bidai),['Mohammed Aziz'],Border Hindustan Ka,https://www.youtube.com/watch?v=MP_A9emRd_A,['Dilip Harikishan'],2003,Border Hindustan Ka,
Soni Peer Faqir,"['Jaspinder Narula', 'Udit Narayan', 'Prem Bhatia']",Border Hindustan Ka,https://www.youtube.com/watch?v=7OzRIP--TT8,['Dilip Harikishan'],2003,Border Hindustan Ka,
Hum Hind Ke Veer,['Sonu Nigam'],Border Hindustan Ka,https://www.youtube.com/watch?v=RanecgJyFuE,['Dilip Harikishan'],2003,Border Hindustan Ka,
Style Maare Chhokariya,"['Deepa Narayan', 'Udit Narayan']",Chaal Baaz,http://www.youtube.com/watch?v=cYyD7Nzn6mM,['Durga - Natraj'],2003,Chaal Baaz,
Mera Pyar Hai Tu Sansaar Hai Tu,"['Abhijeet', 'Poornima', 'Upagna Pandya']",Chaal Baaz,http://www.youtube.com/watch?v=2YJd9ZGDhOA,['Durga - Natraj'],2003,Chaal Baaz,
Aa Zara Aa Zara,"['Soham Chakraborty', 'Sunidhi Chauhan']",Chaal Baaz,http://www.youtube.com/watch?v=aq2iuMUgvI4,['Durga - Natraj'],2003,Chaal Baaz,
Chadh Gayee Daaru,"['Richa Sharma', 'Vinod Rathod']",Chaal Baaz,https://www.youtube.com/watch?v=PcCR4w3n0AE,['Durga - Natraj'],2003,Chaal Baaz,
Bada Zulm Dhaya Sipahiya (Uska Danda Jo Dekhi To Main Dar Gayi),"['Deepak Shirke', 'Kalpana Patowary']",Chaal Baaz,http://www.youtube.com/watch?v=AnSuS7UTkCM,['Durga - Natraj'],2003,Chaal Baaz,
Chaalbaaz,['Jojo'],Chaal Baaz,https://www.youtube.com/watch?v=qAPVNyFhsAA,['Durga - Natraj'],2003,Chaal Baaz,
Tauba Tumhare Yeh Ishare,"['Abhijeet', 'Alka Yagnik']",Chalte Chalte,http://www.youtube.com/watch?v=yFibazGpBiI,['Jatin - Lalit'],2003,Chalte Chalte,
Suno Naa Suno Naa Sun Lo Naa,['Abhijeet'],Chalte Chalte,http://www.youtube.com/watch?v=9hrV2IFsx5s&feature=plcp,['Aadesh Shrivastava'],2003,Chalte Chalte,
Chalte Chalte,"['Abhijeet', 'Alka Yagnik']",Chalte Chalte,http://www.youtube.com/watch?v=89LuS5pkReQ&feature=plcp,['Jatin - Lalit'],2003,Chalte Chalte,
Layi Vi Na Gayee,['Sukhwinder Singh'],Chalte Chalte,http://www.youtube.com/watch?v=ZLNQP2HxQoE&feature=plcp,['Aadesh Shrivastava'],2003,Chalte Chalte,
Ghum Shuda,['Sonu Nigam'],Chalte Chalte,https://www.youtube.com/watch?v=-Xd9nF2sfwQ,['Aadesh Shrivastava'],2003,Chalte Chalte,
Prem Nagariya Ki Tum Bhi Dagariya Chalo,"['Udit Narayan', 'Alka Yagnik']",Chalte Chalte,http://www.youtube.com/watch?v=sGrc-VMYVl8&feature=plcp,['Jatin - Lalit'],2003,Chalte Chalte,
Bhaage Re Mann,['Sunidhi Chauhan'],Chameli,http://www.youtube.com/watch?v=dCosqNGw2ck&feature=plcp,['Sandesh Shandilya'],2003,Chameli,
Sajna Ve Sajna,['Sunidhi Chauhan'],Chameli,http://www.youtube.com/watch?v=4Wld7_XNjsk&feature=plcp,['Sandesh Shandilya'],2003,Chameli,
Jaane Kyun Humko Yaad Aaye Woh (Duet),"['Udit Narayan', 'Sunidhi Chauhan']",Chameli,https://www.youtube.com/watch?v=X4NJbzUGGQ4,['Sandesh Shandilya'],2003,Chameli,
Yeh Lamha (Thaki Thaki Si Shaam),['Sunidhi Chauhan'],Chameli,https://www.youtube.com/watch?v=sNmJH7AUR1Q,['Sandesh Shandilya'],2003,Chameli,
Bheegi Hui Koi Shaam Woh,"['Sunidhi Chauhan', 'Javed Ali']",Chameli,https://www.youtube.com/watch?v=50Dn1ATbZVo,['Sandesh Shandilya'],2003,Chameli,
Jaane Kyun Humko Yaad Aaye Woh (Female),['Sunidhi Chauhan'],Chameli,https://www.youtube.com/watch?v=i9aGuHCFrg0,['Sandesh Shandilya'],2003,Chameli,
Dil Nashee,['Roop Kumar Rathod'],Chandnii Raat,https://www.youtube.com/watch?v=9_tyqXTP_ys,['Vijay Batalvi'],2003,,
Itna Roop Kahan Se,['Pankaj Udhas'],Chandnii Raat,https://www.youtube.com/watch?v=YKtiCvEZNVc,['Vijay Batalvi'],2003,,
Ek Nazar,['Sonu Kakkar'],Chandnii Raat,https://www.youtube.com/watch?v=J_Kvu-glpys,['Vijay Batalvi'],2003,,
Resham Ka Roomal,['Ila Arun'],Chappan Chhuri,http://www.youtube.com/watch?v=XglltKu_Fnk,['Ila Arun'],2003,,
Skubi Dubi Du,['Sunidhi Chauhan'],Chota Jadugar,https://www.youtube.com/watch?v=rNovUdHFRI8,"['Sharreth', 'Jagan - I']",2003,Chota Jadugar,
Taare Soye Tu Bhi Soja (Taali Do),"['K.S. Chitra', 'S.P. Balasubramaniam']",Chota Jadugar,https://www.youtube.com/watch?v=WnO-aXnXU0Y,"['Sharreth', 'Jagan - I']",2003,Chota Jadugar,
Yeh Kaun Hai Chhota Chetan,"['Sunidhi Chauhan', 'S.P. Balasubramaniam', 'Various artists']",Chota Jadugar,https://www.youtube.com/watch?v=Wvyqm-JOw84,"['Sharreth', 'Jagan - I']",2003,Chota Jadugar,
Indradhanush Ke Rang Ban Kar,['Sunidhi Chauhan'],Chota Jadugar,https://www.youtube.com/watch?v=Uc10x63OG4U,"['Sharreth', 'Jagan - I']",2003,Chota Jadugar,
Kehte Kehte Ruk Jaati Hain Naa Jaane Kyun,"['Asha Bhosle', 'Lucky Ali']",Chupke Se,https://www.youtube.com/watch?v=1uU9lQY_yRc,['Vishal Bhardwaj'],2003,Chupke Se,
Kafi Nahin Jo Bhi Hai,['Alka Yagnik'],Chupke Se,https://www.youtube.com/watch?v=6vXlx1Ru1K8,['Vishal Bhardwaj'],2003,Chupke Se,
Kajrare Nainawali,['Daler Mehndi'],Chupke Se,https://www.youtube.com/watch?v=L9k-tmZtTCw,['Vishal Bhardwaj'],2003,Chupke Se,
Koi To Ho,"['Alka Yagnik', 'Udit Narayan']",Chupke Se,https://www.youtube.com/watch?v=gScsaFR1yRo,['Vishal Bhardwaj'],2003,Chupke Se,
Jeele Jeele,"['Alka Yagnik', 'KK', 'Ranjit Barot']",Chupke Se,https://www.youtube.com/watch?v=ye2uAcReRWw,['Vishal Bhardwaj'],2003,Chupke Se,
Dildara,"['Gayatri Ganjawala', 'Zubeen Garg']",Chupke Se,https://www.youtube.com/watch?v=0RjxAOOOcMM,['Vishal Bhardwaj'],2003,Chupke Se,
Chura Liya Hai Tumne,"['Alka Yagnik', 'Shaan']",Chura Liyaa Hai Tumne,https://www.youtube.com/watch?v=0vTmfTTGJZA,['Himesh Reshammiya'],2003,Chura Liyaa Hai Tumne,
Mohabbat Hai Mirchi,"['Shaan', 'Gayatri Ganjawala']",Chura Liyaa Hai Tumne,https://www.youtube.com/watch?v=7CGRrgP8U3c,['Himesh Reshammiya'],2003,Chura Liyaa Hai Tumne,
Don't You Love Me Baby,"['Alka Yagnik', 'Shaan']",Chura Liyaa Hai Tumne,https://www.youtube.com/watch?v=XxmVA8ccfIQ,['Himesh Reshammiya'],2003,Chura Liyaa Hai Tumne,
Boys Are Best,"['Shaan', 'Sunidhi Chauhan']",Chura Liyaa Hai Tumne,http://www.youtube.com/watch?v=hVN0SOinMVk,['Himesh Reshammiya'],2003,Chura Liyaa Hai Tumne,
Dil Hai Mera Kashmakash Mein Yaar,"['Udit Narayan', 'Mahalakshmi Iyer']",Chura Liyaa Hai Tumne,http://www.youtube.com/watch?v=c3utQjRi5OQ,['Himesh Reshammiya'],2003,Chura Liyaa Hai Tumne,
Kahin Door Jab Din Dhal Jaye,['Jagjit Singh'],Close To My Heart,http://www.youtube.com/watch?v=gFDXMNvidQ0,['Salil Chowdhury'],2003,,
Waqt Ne Kiya Kya Hasin Sitam,['Jagjit Singh'],Close To My Heart,http://www.youtube.com/watch?v=oRdJMXHxEro&feature=plcp,['S.D. Burman'],2003,,
Yeh Nayan Dare Dare,['Jagjit Singh'],Close To My Heart,http://www.youtube.com/watch?v=9XlFaQkMXuU,['Hemant Kumar'],2003,,
Dukhi Man Mere Sun Mera Kehna,['Jagjit Singh'],Close To My Heart,http://www.youtube.com/watch?v=UJ3EuSIj2_g&feature=plcp,['S.D. Burman'],2003,,
Yaad Kiya Dil Ne Kahan Ho Tum,['Jagjit Singh'],Close To My Heart,http://www.youtube.com/watch?v=bAXTdSyR_WQ&feature=plcp,['Shankar - Jaikishan'],2003,,
Seene Mein Sulagte Hain Arman,['Jagjit Singh'],Close To My Heart,http://www.youtube.com/watch?v=LvWhCrxRrQY&feature=plcp,['Anil Biswas'],2003,,
Jane Woh Kaise Log The Jinke Pyar Ko Pyar Mila,['Jagjit Singh'],Close To My Heart,http://www.youtube.com/watch?v=RxMembmXzN0&feature=plcp,['S.D. Burman'],2003,,
Teri Duniya Mein Jeene,['Jagjit Singh'],Close To My Heart,http://www.youtube.com/watch?v=tL3OoT1xbso&feature=plcp,['S.D. Burman'],2003,,
Ek Pyar Ka Naghma Hai,['Jagjit Singh'],Close To My Heart,http://www.youtube.com/watch?v=w7UEjGSCD8U&feature=plcp,['Laxmikant - Pyarelal'],2003,,
Tasveer Banaata Hoon Tasveer Nahin Banti,['Jagjit Singh'],Close To My Heart,http://www.youtube.com/watch?v=H_4aNlTRmN8&feature=plcp,['Nashad'],2003,,
Dhaani,['Faisal Kapadia'],Dhaani,https://www.youtube.com/watch?v=3vNvUlCvfoE,['Bilal Maqsood'],2003,,
Naa Jaane Kyun,['Faisal Kapadia'],Dhaani,https://www.youtube.com/watch?v=BWKq4iXUnHs,['Bilal Maqsood'],2003,,
Kahani Mohabbat Ki,['Faisal Kapadia'],Dhaani,https://www.youtube.com/watch?v=ARnx9sspv0E,['Bilal Maqsood'],2003,,
Sohniyae,['Faisal Kapadia'],Dhaani,https://www.youtube.com/watch?v=dC6B8dpSOQw,['Bilal Maqsood'],2003,,
Bolo Bolo,"['Faisal Kapadia', 'Hariharan']",Dhaani,https://www.youtube.com/watch?v=G7zrpjIrdxQ,['Bilal Maqsood'],2003,,
Chhaaye Chhaaye,['Faisal Kapadia'],Dhaani,https://www.youtube.com/watch?v=6UJGxLhJOjQ,['Bilal Maqsood'],2003,,
Ye Dhoop Ek Safar (Male),['Hariharan'],Dhoop,https://www.youtube.com/watch?v=7hx5Wq4yLco,['Lalit Sen'],2003,Dhoop,
Benaam Sa Ye Dard,['Jagjit Singh'],Dhoop,https://www.youtube.com/watch?v=NZ5rjt8aKhw,['Lalit Sen'],2003,Dhoop,
Subah Ke Dhoop Si,"['Hariharan', 'Shreya Ghoshal']",Dhoop,https://www.youtube.com/watch?v=-g9u7IhPR20,['Lalit Sen'],2003,Dhoop,
Teri Aankhon Se Hi (Male),['Jagjit Singh'],Dhoop,https://www.youtube.com/watch?v=4hX8kgyjeYY,['Lalit Sen'],2003,Dhoop,
Har Ek Ghar Mein Diya,['Jagjit Singh'],Dhoop,https://www.youtube.com/watch?v=VSCzJsF5Ltk,['Lalit Sen'],2003,Dhoop,
Aas Paas (Female),['Sunidhi Chauhan'],Dhund : The Fog,https://www.youtube.com/watch?v=UcIYkotUXto,['Viju Shah'],2003,Dhund : The Fog,
Dilbar Mera Aaya,"['Sunidhi Chauhan', 'Udit Narayan']",Dhund : The Fog,https://www.youtube.com/watch?v=I19GcoqDpTg,['Viju Shah'],2003,Dhund : The Fog,
Mehki Mehki Zulfon Mein Jadu,"['Sonu Nigam', 'Alka Yagnik']",Dhund : The Fog,https://www.youtube.com/watch?v=JMVlZ2-f_o8,['Viju Shah'],2003,Dhund : The Fog,
Samjho Naa Mujhe Tum Begana Meri Jaan,"['Abhijeet', 'Madhushree']",Dhund : The Fog,https://www.youtube.com/watch?v=35GHyPeDzi8,['Viju Shah'],2003,Dhund : The Fog,
Kitna Intezar Ki Tum Ab Aaoge,['Alka Yagnik'],Dhund : The Fog,https://www.youtube.com/watch?v=F1IO_PdeC9k,['Viju Shah'],2003,Dhund : The Fog,
Main Albeli Main Matwali,['Sunidhi Chauhan'],Dhund : The Fog,https://www.youtube.com/watch?v=wzkUg8Rs5c0,['Viju Shah'],2003,Dhund : The Fog,
Aas Paas (Male),['Shaan'],Dhund : The Fog,https://www.youtube.com/watch?v=RSm1u9gZpCM,['Viju Shah'],2003,Dhund : The Fog,
Samjha Nahi Tumko Begana,['Poonam Bhatia'],Dhund : The Fog,https://www.youtube.com/watch?v=yi8-9CIqH4o,['Viju Shah'],2003,Dhund : The Fog,
Saajan Saajan,"['Alka Yagnik', 'Kumar Sanu', 'Sapna Awasthi']",Dil Ka Rishta,https://www.youtube.com/watch?v=A2hu8dmToT4,['Nadeem - Shravan'],2003,Dil Ka Rishta,
Haye Dil,"['Alka Yagnik', 'Kumar Sanu']",Dil Ka Rishta,https://www.youtube.com/watch?v=amSlgRYR7y0,['Nadeem - Shravan'],2003,Dil Ka Rishta,
Dil Ka Rishta,"['Alka Yagnik', 'Udit Narayan', 'Kumar Sanu']",Dil Ka Rishta,https://www.youtube.com/watch?v=NW_wSA6lA6M,['Nadeem - Shravan'],2003,Dil Ka Rishta,
Dayya Dayya Dayya Re,['Alka Yagnik'],Dil Ka Rishta,https://www.youtube.com/watch?v=eyddE8tY_E0,['Nadeem - Shravan'],2003,Dil Ka Rishta,
Dil Chura Le,"['Alka Yagnik', 'Kumar Sanu']",Dil Ka Rishta,http://www.youtube.com/watch?v=Zs9m-oz90OI&feature=plcp,['Nadeem - Shravan'],2003,Dil Ka Rishta,
Saajan Saajan,['Jaspinder Narula'],Dil Ka Rishta,https://www.youtube.com/watch?v=HoSmSxHHV_I,['Nadeem - Shravan'],2003,Dil Ka Rishta,
Dil Ka Rishta,"['Babul Supriyo', 'Sarika Kapoor']",Dil Ka Rishta,https://www.youtube.com/watch?v=WAxsu_6lnkY,['Nadeem - Shravan'],2003,Dil Ka Rishta,
Aaj Humne Aapke Liye,"['Priya Bhattacharya', 'Sudesh Bhosle']",Dil Pardesi Ho Gayaa,https://www.youtube.com/watch?v=_tnCbD_DKGU,['Usha Khanna'],2003,Dil Pardesi Ho Gayaa,
